"Date","PXF.Open","PXF.High","PXF.Low","PXF.Close","PXF.Volume","PXF.Adjusted"
2012-09-18,40.6,40.646,40.484,34.950001,16200,30.103464
2012-09-19,40.681,40.809,40.53,35.080002,26900,30.215435
2012-09-20,40.182,40.414,39.996,34.779999,17200,29.957039
2012-09-21,40.626,40.638,40.418,34.889999,22800,30.101114
2012-09-24,40.023,40.151,39.989,34.639999,3300,29.885433
2012-09-25,40.406,40.429,39.85,34.389999,5000,29.669741
2012-09-26,39.444,39.444,39.258,33.900002,10600,29.246996
2012-09-27,39.513,39.977,39.49,34.369999,46700,29.652483
2012-09-28,39.467,39.467,38.957,33.669998,19400,29.048561
2012-10-01,39.502,39.838,39.421,34.009998,38400,29.341898
2012-10-02,39.792,39.826,39.583,34.240002,493400,29.54034
2012-10-03,39.618,39.711,39.432,34.119999,27900,29.436802
2012-10-04,39.896,40.047,39.757,34.509998,28600,29.773264
2012-10-05,40.336,40.371,40.047,34.619999,15300,29.86817
2012-10-08,39.768,39.768,39.734,34.290001,2600,29.583469
2012-10-09,39.641,39.653,39.212,33.830002,123700,29.186604
2012-10-10,39.201,39.316,38.992,33.689999,32700,29.065819
2012-10-11,39.606,39.664,39.34,33.939999,4200,29.281504
2012-10-12,39.467,39.641,39.212,33.91,19200,29.255625
2012-10-15,39.525,39.734,39.525,34.189999,12700,29.497189
2012-10-16,40.221,40.429,40.151,34.849998,33700,30.066601
2012-10-17,40.568,40.951,40.568,35.259998,13500,30.420324
2012-10-18,40.742,41.009,40.696,35.200001,6000,30.368559
2012-10-19,40.568,40.591,40.081,34.630001,16500,29.876795
2012-10-22,40.452,40.452,40.278,34.77,3500,29.99758
2012-10-23,39.606,39.606,39.374,34.060001,8400,29.385035
2012-10-24,39.618,39.745,39.583,34.169998,8000,29.479939
2012-10-25,39.954,39.954,39.56,34.189999,16000,29.497189
2012-10-26,39.56,39.757,39.56,34.259998,7300,29.557589
2012-10-31,39.966,40.023,39.641,34.27,13800,29.56621
2012-11-01,40.058,40.105,39.919,34.599998,17600,29.85092
2012-11-02,40.035,40.163,39.653,34.27,39900,29.56621
2012-11-05,39.409,39.548,39.398,34.099998,7700,29.419546
2012-11-06,39.803,40.035,39.803,34.450001,20000,29.72151
2012-11-07,39.293,39.479,39.119,33.959999,68900,29.298763
2012-11-08,39.201,39.235,38.922,33.580002,9300,28.970917
2012-11-09,38.667,39.038,38.656,33.470001,84400,28.876015
2012-11-12,38.783,38.888,38.714,33.549999,58900,28.945038
2012-11-13,38.47,38.876,38.47,33.360001,8700,28.781115
2012-11-14,38.679,38.795,38.134,32.919998,46800,28.401503
2012-11-15,38.436,38.551,38.111,33.02,518000,28.487782
2012-11-16,38.273,38.273,37.902,32.93,60300,28.410135
2012-11-19,38.853,39.143,38.853,33.75,14600,29.117586
2012-11-20,39.015,39.166,38.934,33.75,8300,29.117586
2012-11-21,39.258,39.316,39.131,33.849998,11500,29.203854
2012-11-23,39.896,40.093,39.896,34.5,1900,29.764641
2012-11-26,39.768,39.942,39.768,34.459999,6200,29.730131
2012-11-27,39.954,39.954,39.722,34.349998,272800,29.635231
2012-11-28,39.432,40.035,39.421,34.540001,19300,29.799156
2012-11-29,40.441,40.464,40.244,34.880001,15800,30.092491
2012-11-30,40.51,40.545,40.371,34.880001,8700,30.092491
2012-12-03,40.649,40.742,40.394,34.860001,4800,30.07523
2012-12-04,40.661,40.835,40.568,35.099998,330000,30.28229
2012-12-05,40.765,41.055,40.707,35.32,10100,30.472088
2012-12-06,40.916,40.962,40.812,35.34,5300,30.489336
2012-12-07,40.904,40.904,40.719,35.290001,14500,30.446213
2012-12-10,40.638,40.846,40.638,35.240002,13600,30.403082
2012-12-11,40.997,41.171,40.997,35.5,10800,30.627382
2012-12-12,41.299,41.588,41.287,35.700001,12100,30.799932
2012-12-13,41.287,41.519,41.183,35.669998,19100,30.774055
2012-12-14,41.31,41.635,41.31,35.799999,28300,30.886209
2012-12-17,41.6,41.832,41.554,36.09,16000,31.1364
2012-12-18,42.006,42.295,41.959,36.459999,22100,31.455618
2012-12-19,42.376,42.608,42.376,36.59,23400,31.567787
2012-12-20,42.62,42.678,42.504,36.759998,7400,31.714439
2012-12-21,41.541,41.771,41.414,36.240002,31700,31.502346
2012-12-24,41.598,41.598,41.391,36.07,7900,31.354568
2012-12-26,41.805,41.805,41.449,36.07,13000,31.354568
2012-12-27,41.84,42.012,41.437,36.240002,72000,31.502346
2012-12-28,41.38,41.564,41.23,35.84,7900,31.154636
2012-12-31,41.541,42.024,41.265,36.450001,166400,31.684885
2013-01-02,42.61,42.633,42.323,37,89900,32.162991
2013-01-03,42.357,42.472,42.058,36.650002,14300,31.858747
2013-01-04,42.277,42.587,42.208,37,58500,32.162991
2013-01-07,42.277,42.507,42.196,36.91,75300,32.084755
2013-01-08,42.334,42.334,42.012,36.639999,418000,31.85004
2013-01-09,42.369,42.484,42.334,36.860001,42000,32.041283
2013-01-10,42.898,43.105,42.841,37.450001,26500,32.554153
2013-01-11,43.209,43.232,43.025,37.549999,13000,32.641083
2013-01-14,43.22,43.232,42.956,37.529999,172300,32.623695
2013-01-15,42.887,43.082,42.818,37.380001,41300,32.493313
2013-01-16,42.702,42.795,42.633,37.150002,11600,32.293385
2013-01-17,43.22,43.312,43.071,37.599998,16500,32.684547
2013-01-18,43.082,43.163,42.99,37.52,21400,32.615009
2013-01-22,43.14,43.197,42.921,37.5,18500,32.597618
2013-01-23,43.025,43.174,42.967,37.529999,1505200,32.623695
2013-01-24,43.151,43.508,43.151,37.709999,225200,32.780174
2013-01-25,43.703,43.818,43.588,38.09,56700,33.110497
2013-01-28,43.611,43.703,43.565,37.970001,43700,33.006176
2013-01-29,43.772,43.991,43.726,38.189999,54400,33.197422
2013-01-30,43.945,44.06,43.841,38.139999,99800,33.153946
2013-01-31,43.83,43.899,43.68,38,20400,33.032253
2013-02-01,43.991,44.129,43.841,38.23,37900,33.232193
2013-02-04,43.531,43.531,42.99,37.389999,28700,32.502003
2013-02-05,43.381,43.473,43.197,37.669998,34200,32.745399
2013-02-06,42.99,43.255,42.956,37.599998,18400,32.684547
2013-02-07,43.335,43.347,42.703,37.349998,55800,32.467224
2013-02-08,43.082,43.324,43.082,37.630001,129700,32.710621
2013-02-11,43.243,43.255,43.128,37.529999,12200,32.623695
2013-02-12,43.312,43.634,43.312,37.810001,26100,32.867107
2013-02-13,43.588,43.738,43.473,37.869999,11900,32.91925
2013-02-14,43.117,43.278,43.071,37.599998,22600,32.684547
2013-02-15,43.22,43.22,42.956,37.43,33800,32.53677
2013-02-19,43.473,43.634,43.473,37.869999,24100,32.91925
2013-02-20,43.657,43.657,43.163,37.52,16700,32.615009
2013-02-21,42.61,42.61,42.242,36.84,38400,32.023903
2013-02-22,42.714,43.048,42.645,37.419998,21600,32.528076
2013-02-25,43.381,43.554,41.874,36.41,54400,31.650126
2013-02-26,42.3,42.38,41.966,36.610001,56900,31.823973
2013-02-27,42.254,42.829,42.254,37.16,25500,32.302071
2013-02-28,42.61,42.956,42.61,37.169998,11300,32.310757
2013-03-01,42.3,42.633,42.185,37.060001,79400,32.215145
2013-03-04,42.231,42.679,42.231,37.029999,67300,32.18906
2013-03-05,42.99,43.232,42.99,37.419998,65800,32.528076
2013-03-06,43.255,43.255,43.013,37.549999,29700,32.641083
2013-03-07,43.289,43.393,43.266,37.66,36500,32.736698
2013-03-08,43.427,43.45,43.197,37.740002,32000,32.806248
2013-03-11,43.347,43.519,43.255,37.830002,39700,32.884472
2013-03-12,43.508,43.611,43.174,37.630001,39400,32.710621
2013-03-13,43.22,43.232,42.979,37.48,61400,32.580235
2013-03-14,43.37,43.669,43.335,37.91,20400,32.954018
2013-03-15,43.624,43.624,43.383,37.849998,29800,32.97057
2013-03-18,42.786,43.176,42.786,37.34,22600,32.526325
2013-03-19,43.061,43.061,42.499,37.200001,19700,32.404358
2013-03-20,43.096,43.142,42.958,37.509998,120900,32.674412
2013-03-21,42.786,42.969,42.682,37.240002,44500,32.43922
2013-03-22,43.038,43.176,42.855,37.439999,164100,32.613434
2013-03-25,42.889,42.992,42.281,36.919998,191400,32.160458
2013-03-26,42.407,42.545,42.327,37.02,28400,32.247578
2013-03-27,42.051,42.361,41.902,36.84,68800,32.090778
2013-03-28,42.315,42.522,42.258,36.970001,74800,32.204018
2013-04-01,42.258,42.292,41.959,36.650002,188600,31.925274
2013-04-02,42.235,42.522,42.235,36.93,240000,32.16917
2013-04-03,42.315,42.315,41.948,36.599998,10400,31.881708
2013-04-04,42.258,42.464,42.051,36.950001,32200,32.1866
2013-04-05,41.856,42.235,41.764,36.77,11200,32.029797
2013-04-08,42.12,42.315,42.062,36.860001,44000,32.108196
2013-04-09,42.487,42.82,42.338,37.189999,12500,32.395649
2013-04-10,43.429,43.555,43.279,37.91,27500,33.022839
2013-04-11,43.658,43.957,43.624,38.110001,50800,33.197048
2013-04-12,43.647,43.67,43.394,37.98,25000,33.083809
2013-04-15,43.233,43.245,42.728,37.220001,26300,32.421787
2013-04-16,43.279,43.36,43.027,37.77,35800,32.90089
2013-04-17,42.751,42.774,42.269,37.009998,17300,32.238857
2013-04-18,42.499,42.499,42.085,36.82,54200,32.073353
2013-04-19,42.545,42.636,42.453,37.139999,9400,32.3521
2013-04-22,42.659,42.958,42.545,37.330002,12400,32.517605
2013-04-23,43.233,43.566,43.233,37.950001,21700,33.057682
2013-04-24,43.658,44.049,43.658,38.279999,23100,33.345139
2013-04-25,44.186,44.427,44.163,38.470001,23300,33.510654
2013-04-26,43.968,44.198,43.968,38.470001,19500,33.510654
2013-04-29,44.393,44.829,44.393,38.970001,33500,33.94619
2013-04-30,44.783,44.898,44.668,39.110001,12600,34.068146
2013-05-01,44.875,44.875,44.554,38.810001,4700,33.80682
2013-05-02,44.439,44.818,44.439,38.950001,205600,33.928772
2013-05-03,45.105,45.369,45.07,39.48,13500,34.390442
2013-05-06,45.105,45.185,45.036,39.330002,16800,34.259781
2013-05-07,45.461,45.529,45.265,39.549999,44200,34.45142
2013-05-08,45.61,45.92,45.61,39.959999,36700,34.808559
2013-05-09,45.725,45.748,45.311,39.599998,21800,34.494968
2013-05-10,45.38,45.461,45.185,39.57,14900,34.46883
2013-05-13,45.506,45.529,45.369,39.580002,78700,34.477554
2013-05-14,45.449,45.679,45.449,39.740002,20600,34.61692
2013-05-15,45.472,45.851,45.472,39.919998,27100,34.773724
2013-05-16,45.69,45.862,45.61,39.779999,17500,34.651768
2013-05-17,45.782,46.069,45.782,40.080002,24400,34.91309
2013-05-20,46.207,46.517,46.207,40.450001,18700,35.235394
2013-05-21,46.413,46.735,46.264,40.599998,53000,35.366058
2013-05-22,46.62,46.918,45.977,40.080002,43400,34.91309
2013-05-23,45.116,45.529,44.875,39.66,69600,34.547234
2013-05-24,44.944,45.151,44.91,39.259998,16600,34.198799
2013-05-28,45.541,45.644,45.105,39.459999,59100,34.373024
2013-05-29,45.013,45.047,44.76,39.240002,19800,34.181381
2013-05-30,45.001,45.346,45.001,39.41,8700,34.329472
2013-05-31,44.577,44.691,44.209,38.52,20000,33.554199
2013-06-03,44.255,44.657,44.071,38.900002,66800,33.885216
2013-06-04,44.76,44.875,44.347,38.860001,23300,33.850372
2013-06-05,43.991,44.106,43.658,38.029999,57700,33.127369
2013-06-06,43.704,43.842,43.36,38.189999,41200,33.266739
2013-06-07,43.922,44.301,43.922,38.59,16500,33.615173
2013-06-10,44.6,44.6,44.209,38.669998,37900,33.684853
2013-06-11,43.658,44.037,43.635,38.130001,28700,33.214478
2013-06-12,44.267,44.267,43.635,38.07,56900,33.162216
2013-06-13,43.899,44.427,43.796,38.68,36700,33.693577
2013-06-14,44.106,44.267,43.784,38.200001,60300,33.275448
2013-06-17,44.565,44.783,44.267,38.75,34700,33.754551
2013-06-18,44.76,44.932,44.714,39.060001,83400,34.024593
2013-06-19,44.806,44.841,43.945,38.279999,65900,33.345139
2013-06-20,43.21,43.21,42.361,36.959999,43600,32.195305
2013-06-21,42.154,42.176,41.289,36.68,214900,32.230453
2013-06-24,40.97,41.243,40.663,36.07,21400,31.694448
2013-06-25,41.437,41.596,41.198,36.509998,36100,32.081078
2013-06-26,41.88,41.88,41.539,36.599998,24200,32.160156
2013-06-27,41.994,42.188,41.96,36.919998,21500,32.441338
2013-06-28,41.96,42.085,41.801,36.82,60800,32.35347
2013-07-01,42.438,42.518,42.29,37.18,53400,32.669804
2013-07-02,42.404,42.495,41.949,37.009998,63900,32.52042
2013-07-03,41.869,41.994,41.664,36.830002,326700,32.362251
2013-07-05,42.415,42.415,41.812,37,90000,32.511639
2013-07-08,42.37,42.529,42.301,37.290001,57100,32.766457
2013-07-09,42.7,42.723,42.461,37.470001,54100,32.924633
2013-07-10,42.768,43.03,42.62,37.59,58600,33.030067
2013-07-11,43.679,44.009,43.428,38.630001,43800,33.943909
2013-07-12,43.69,43.69,43.542,38.360001,15500,33.706665
2013-07-15,43.815,44.065,43.758,38.650002,451000,33.961479
2013-07-16,43.952,44.122,43.918,38.759998,90400,34.058132
2013-07-17,44.452,44.475,44.145,38.990002,29100,34.260239
2013-07-18,44.43,44.817,44.43,39.330002,212000,34.55899
2013-07-19,44.669,44.839,44.589,39.34,29700,34.567776
2013-07-22,44.976,45.056,44.828,39.490002,340900,34.699585
2013-07-23,45.181,45.215,44.987,39.66,29100,34.848953
2013-07-24,45.295,45.317,44.93,39.650002,17300,34.840172
2013-07-25,44.805,45.317,44.805,39.799999,14700,34.971981
2013-07-26,44.93,45.033,44.748,39.57,15900,34.769878
2013-07-29,44.612,44.657,44.487,39.18,23400,34.427189
2013-07-30,44.76,44.794,44.475,39.200001,23000,34.444763
2013-07-31,44.509,44.942,44.509,39.23,16400,34.471127
2013-08-01,45.295,45.295,45.01,39.689999,133500,34.875324
2013-08-02,45.204,45.511,45.192,39.950001,200700,35.103783
2013-08-05,45.397,45.454,45.226,39.939999,17500,35.09499
2013-08-06,45.568,45.568,45.181,39.779999,20800,34.954399
2013-08-07,45.147,45.192,45.033,39.700001,83000,34.884106
2013-08-08,45.488,45.625,45.249,40.049999,148900,35.191643
2013-08-09,45.659,45.761,45.488,40.099998,60500,35.235577
2013-08-12,45.477,45.568,45.465,40.040001,45300,35.182865
2013-08-13,45.625,45.909,45.488,40.290001,11700,35.402534
2013-08-14,45.92,45.943,45.829,40.32,55100,35.42889
2013-08-15,45.488,45.681,45.067,40.130001,30500,35.26194
2013-08-16,45.67,45.898,45.67,40.27,24400,35.384968
2013-08-19,45.841,45.841,45.329,39.849998,24300,35.015907
2013-08-20,45.317,45.329,45.056,39.77,31100,34.945614
2013-08-21,44.93,44.976,44.521,39.330002,23500,34.55899
2013-08-22,45.147,45.249,45.033,39.68,16300,34.866539
2013-08-23,45.602,45.602,45.431,40.029999,7100,35.17408
2013-08-26,45.26,45.363,45.215,39.740002,23600,34.919254
2013-08-27,44.794,44.805,44.395,39.040001,32500,34.304173
2013-08-28,44.293,44.657,44.282,39.09,29100,34.348103
2013-08-29,44.543,44.612,44.441,39.049999,29800,34.312958
2013-08-30,44.43,44.43,43.986,38.669998,46900,33.97905
2013-09-03,44.919,44.93,44.612,39.290001,65500,34.523846
2013-09-04,44.703,45.112,44.669,39.57,146500,34.769878
2013-09-05,45.033,45.226,45.033,39.700001,29500,34.884106
2013-09-06,45.397,45.59,45.295,39.889999,98000,35.05106
2013-09-09,45.795,46.159,45.761,40.529999,10700,35.613422
2013-09-10,46.546,46.706,46.467,40.990002,36200,36.017616
2013-09-11,46.512,46.922,46.512,41.200001,17400,36.202145
2013-09-12,46.785,46.876,46.626,40.970001,28600,36.000042
2013-09-13,46.808,46.899,46.615,41.139999,17000,36.149422
2013-09-16,47.445,47.445,47.195,41.529999,104800,36.492115
2013-09-17,47.241,47.286,47.115,41.549999,35000,36.509686
2013-09-18,47.241,48.458,47.059,42.52,24500,37.362019
2013-09-19,48.595,48.595,48.003,42.32,50100,37.186279
2013-09-20,47.447,47.447,46.917,41.650002,42400,36.903641
2013-09-23,47.052,47.097,46.77,41.630001,25800,36.88591
2013-09-24,47.221,47.233,46.962,41.689999,43000,36.939075
2013-09-25,47.086,47.187,46.984,41.700001,35900,36.947937
2013-09-26,47.345,47.345,47.154,41.900002,18000,37.125153
2013-09-27,47.199,47.278,47.12,41.860001,27400,37.089703
2013-09-30,46.883,46.95,46.77,41.509998,40100,36.779587
2013-10-01,47.086,47.266,46.973,41.75,42900,36.992245
2013-10-02,47.12,47.176,46.883,41.799999,326600,37.036537
2013-10-03,47.142,47.199,46.838,41.580002,44700,36.841618
2013-10-04,47.041,47.097,46.838,41.720001,37200,36.965664
2013-10-07,46.668,46.871,46.544,41.419998,24800,36.699841
2013-10-08,46.838,46.838,46.318,41.07,40900,36.389729
2013-10-09,46.499,46.713,46.341,41.310001,42000,36.602386
2013-10-10,47.131,47.628,47.063,42.200001,89700,37.390953
2013-10-11,47.605,47.729,47.458,42.290001,42500,37.470699
2013-10-14,47.819,47.989,47.616,42.470001,35700,37.630192
2013-10-15,47.921,47.921,47.695,42.32,40400,37.49728
2013-10-16,48,48.203,47.932,42.700001,33300,37.833969
2013-10-17,48.497,48.779,48.418,43.209999,91100,38.285854
2013-10-18,48.88,49.027,48.767,43.439999,64100,38.489647
2013-10-21,49.072,49.072,48.824,43.330002,52200,38.392185
2013-10-22,49.264,49.512,49.23,43.73,37100,38.746593
2013-10-23,48.948,49.196,48.677,43.32,185700,38.383327
2013-10-24,49.185,49.264,49.072,43.619999,54000,38.649128
2013-10-25,49.05,49.219,48.858,43.470001,79400,38.516232
2013-10-28,48.959,48.993,48.779,43.27,37100,38.339024
2013-10-29,49.162,49.196,49.004,43.59,26200,38.622551
2013-10-30,49.23,49.253,48.767,43.439999,29400,38.489647
2013-10-31,49.117,49.117,48.621,43.200001,77500,38.277
2013-11-01,48.632,48.813,48.293,42.91,59300,38.020046
2013-11-04,48.576,48.666,48.44,43.119999,170500,38.206112
2013-11-05,48.214,48.327,48.023,42.740002,38400,37.869423
2013-11-06,48.801,48.869,48.655,43.200001,43200,38.277
2013-11-07,48.564,48.813,47.865,42.43,45400,37.594746
2013-11-08,47.865,48.147,47.707,42.650002,27600,37.78968
2013-11-11,48.113,48.305,48.113,42.709999,34800,37.842838
2013-11-12,48.26,48.271,48,42.650002,44000,37.78968
2013-11-13,47.876,48.384,47.707,42.869999,61900,37.984596
2013-11-14,48.339,48.576,48.192,42.849998,124100,37.966873
2013-11-15,48.835,48.88,48.677,43.209999,68900,38.285854
2013-11-18,49.253,49.298,48.88,43.360001,47100,38.418762
2013-11-19,48.824,48.903,48.553,43.169998,72300,38.250423
2013-11-20,48.643,48.858,48.147,42.73,205500,37.860561
2013-11-21,48.384,48.542,48.316,42.889999,200600,38.002327
2013-11-22,48.361,48.666,48.282,43.060001,231800,38.15295
2013-11-25,48.756,48.756,48.395,42.91,36200,38.020046
2013-11-26,48.609,48.609,48.395,43.040001,42100,38.135227
2013-11-27,48.79,48.858,48.632,43.18,35300,38.259285
2013-11-29,48.925,49.083,48.892,43.330002,12400,38.392185
2013-12-02,48.734,48.801,48.485,42.98,41700,38.082066
2013-12-03,48.135,48.327,47.977,42.66,235100,37.798534
2013-12-04,47.707,47.887,47.458,42.389999,36300,37.559296
2013-12-05,47.887,47.887,47.413,42.139999,34600,37.337795
2013-12-06,48.102,48.237,47.842,42.66,39900,37.798534
2013-12-09,48.226,48.327,48.034,42.619999,34700,37.763088
2013-12-10,48,48.192,47.977,42.66,21500,37.798534
2013-12-11,48.282,48.282,47.616,42.259998,28100,37.444122
2013-12-12,47.515,47.549,47.221,41.959999,29700,37.17831
2013-12-13,47.368,47.368,47.086,41.880001,52200,37.107426
2013-12-16,47.661,47.842,47.526,42.259998,46800,37.444122
2013-12-17,47.684,47.684,47.402,42.09,101200,37.293495
2013-12-18,47.921,48.508,47.797,42.82,544000,37.940296
2013-12-19,48.147,48.361,48.056,42.740002,77500,37.869423
2013-12-20,47.743,47.955,47.743,42.639999,74900,38.05595
2013-12-23,48.146,48.392,48.124,43.009998,143300,38.386177
2013-12-24,48.247,48.359,48.124,43.130001,5300,38.493275
2013-12-26,48.404,48.796,48.404,43.299999,20100,38.644997
2013-12-27,48.841,49.02,48.829,43.630001,13600,38.939522
2013-12-30,48.986,49.166,48.852,43.709999,134900,39.010918
2013-12-31,49.3,49.468,49.087,43.970001,49300,39.242973
2014-01-02,48.684,48.695,48.292,43.259998,76600,38.609303
2014-01-03,48.717,48.717,48.359,43.279999,62000,38.627144
2014-01-06,48.661,48.661,48.415,43.25,80600,38.600372
2014-01-07,48.785,48.897,48.639,43.59,307400,38.903816
2014-01-08,48.919,49.031,48.751,43.57,29700,38.885971
2014-01-09,49.054,49.054,48.639,43.68,31800,38.984146
2014-01-10,49.177,49.356,49.076,44.040001,49900,39.305439
2014-01-13,49.39,49.39,48.773,43.549999,71400,38.868118
2014-01-14,49.166,49.401,48.941,44.009998,83000,39.278671
2014-01-15,49.412,49.659,49.39,44.32,43400,39.555332
2014-01-16,49.625,49.636,49.322,44.259998,82600,39.501789
2014-01-17,49.647,49.647,49.401,44.119999,41900,39.376846
2014-01-21,49.726,49.726,49.378,44.259998,139200,39.501789
2014-01-22,49.659,49.659,49.446,44.259998,50100,39.501789
2014-01-23,49.58,49.58,49.054,43.970001,48600,39.242973
2014-01-24,48.661,48.661,47.911,42.759998,38900,38.163052
2014-01-27,47.978,47.978,47.306,42.470001,118000,37.904224
2014-01-28,47.955,48.146,47.743,42.91,77800,38.296928
2014-01-29,47.698,47.899,47.541,42.52,54000,37.948837
2014-01-30,47.866,47.989,47.563,42.759998,52800,38.163052
2014-01-31,46.981,47.373,46.678,42.049999,332400,37.529381
2014-02-03,47.07,47.07,46.084,41.23,44800,36.797531
2014-02-04,46.409,46.488,46.196,41.369999,583700,36.922478
2014-02-05,46.544,46.622,46.308,41.540001,67100,37.074207
2014-02-06,46.969,47.406,46.969,42.259998,106100,37.716801
2014-02-07,47.776,48.135,47.552,42.959999,80700,38.341553
2014-02-10,48.023,48.023,47.619,42.5,119300,37.931
2014-02-11,47.933,48.673,47.933,43.299999,84700,38.644997
2014-02-12,48.628,48.762,48.46,43.380001,86300,38.716396
2014-02-13,48.292,48.863,47.855,43.549999,51600,38.868118
2014-02-14,48.773,49.042,48.74,43.709999,162000,39.010918
2014-02-18,49.3,49.491,49.199,44.110001,47100,39.367908
2014-02-19,49.289,49.591,49.076,43.799999,48900,39.091248
2014-02-20,49.087,49.356,48.941,43.93,42900,39.207268
2014-02-21,49.558,49.681,49.3,44.119999,112000,39.376846
2014-02-24,49.367,50.017,49.367,44.299999,75700,39.537491
2014-02-25,49.849,49.961,49.603,44.34,74700,39.573189
2014-02-26,49.726,49.726,49.356,44.200001,100200,39.448235
2014-02-27,49.412,49.58,49.177,44.099998,696700,39.35899
2014-02-28,49.681,49.871,49.446,44.240002,84500,39.48394
2014-03-03,48.841,48.964,48.482,43.400002,379900,38.734241
2014-03-04,49.412,49.782,49.412,44.299999,38600,39.537491
2014-03-05,49.647,49.67,49.356,44.060001,96700,39.323288
2014-03-06,49.984,50.185,49.905,44.689999,91900,39.885567
2014-03-07,50.062,50.062,49.513,44.490002,41000,39.707069
2014-03-10,49.491,49.625,49.233,44.290001,85000,39.528561
2014-03-11,49.457,49.681,49.11,44.009998,130200,39.278671
2014-03-12,48.908,49.143,48.796,43.830002,29900,39.118015
2014-03-13,49.188,49.188,48.135,43.060001,145400,38.430798
2014-03-14,47.911,48.269,47.776,42.889999,43400,38.279079
2014-03-17,48.583,48.729,48.516,43.330002,51800,38.671772
2014-03-18,48.785,49.11,48.762,43.75,100100,39.046612
2014-03-19,49.042,49.11,47.955,43.16,44100,38.52005
2014-03-20,47.955,48.448,47.955,43.16,81800,38.52005
2014-03-21,47.555,47.744,47.156,42.630001,75900,38.447891
2014-03-24,47.711,47.777,47.212,42.779999,41100,38.583172
2014-03-25,47.467,47.755,47.367,43.029999,27300,38.808651
2014-03-26,47.966,48.088,47.788,43.099998,114700,38.87178
2014-03-27,47.977,48.143,47.755,43.209999,74300,38.970989
2014-03-28,48.309,48.575,48.309,43.57,27800,39.295685
2014-03-31,48.753,48.952,48.653,43.880001,35200,39.575268
2014-04-01,49.096,49.163,48.897,44.200001,73100,39.863873
2014-04-02,49.063,49.252,48.919,44.380001,279700,40.026211
2014-04-03,49.207,49.241,48.941,44.23,23900,39.89093
2014-04-04,49.407,49.418,48.864,44.189999,107700,39.854855
2014-04-07,49.085,49.085,48.62,43.959999,74700,39.647423
2014-04-08,48.753,48.908,48.62,43.990002,48300,39.674484
2014-04-09,49.207,49.44,48.919,44.580002,30600,40.206596
2014-04-10,49.174,49.329,48.354,43.689999,37300,39.403912
2014-04-11,48.376,48.631,48.221,43.529999,27400,39.259605
2014-04-14,48.476,48.586,48.265,43.779999,24300,39.485073
2014-04-15,48.409,48.564,47.788,43.599998,27700,39.322735
2014-04-16,48.786,49.008,48.52,44.150002,37500,39.818775
2014-04-17,49.03,49.174,48.853,44.220001,205900,39.88192
2014-04-21,49.207,49.241,48.886,44.360001,174200,40.008186
2014-04-22,49.34,49.396,49.263,44.509998,32200,40.143467
2014-04-23,49.329,49.407,49.174,44.349998,65400,39.999161
2014-04-24,49.207,49.318,49.008,44.400002,42900,40.044258
2014-04-25,49.119,49.285,48.797,44.110001,36100,39.782711
2014-04-28,49.163,49.23,48.742,44.27,77400,39.92701
2014-04-29,49.385,49.684,49.385,44.639999,98400,40.260708
2014-04-30,49.418,49.784,49.418,44.830002,18000,40.432072
2014-05-01,49.695,50.05,49.662,44.830002,29000,40.432072
2014-05-02,49.673,49.884,49.629,44.810001,291400,40.414036
2014-05-05,49.473,49.618,49.218,44.66,406500,40.278751
2014-05-06,49.684,49.695,49.485,44.700001,37300,40.314827
2014-05-07,49.651,49.651,49.374,44.57,93600,40.197582
2014-05-08,49.584,49.817,49.507,44.799999,19400,40.405014
2014-05-09,49.584,49.662,49.307,44.669998,51400,40.287766
2014-05-12,49.784,49.928,49.695,45.009998,28300,40.594414
2014-05-13,49.828,49.906,49.684,44.990002,32700,40.57637
2014-05-14,49.884,50.006,49.784,44.900002,27100,40.495205
2014-05-15,49.662,49.662,49.351,44.639999,47000,40.260708
2014-05-16,49.507,49.64,49.473,44.759998,61800,40.368938
2014-05-19,49.296,49.629,49.296,44.720001,26200,40.332867
2014-05-20,49.34,49.529,49.096,44.389999,57100,40.035236
2014-05-21,49.462,49.684,49.407,44.68,39800,40.29678
2014-05-22,49.595,49.784,49.573,44.889999,17800,40.486187
2014-05-23,49.751,49.961,49.673,45.040001,42100,40.621475
2014-05-27,50.261,50.283,49.95,45.259998,107600,40.819881
2014-05-28,50.139,50.239,50.006,45.259998,108100,40.819881
2014-05-29,50.372,50.438,50.205,45.470001,56900,41.009281
2014-05-30,50.372,50.482,50.294,45.509998,27300,41.045357
2014-06-02,50.671,50.704,50.494,45.599998,46100,41.12653
2014-06-03,50.505,50.582,50.394,45.459999,67800,41.000271
2014-06-04,50.139,50.316,50.028,45.380001,49700,40.928112
2014-06-05,50.449,50.693,50.194,45.639999,38800,41.162605
2014-06-06,50.882,51.015,50.793,45.990002,101700,41.478275
2014-06-09,50.893,51.059,50.782,46.02,44000,41.505329
2014-06-10,50.915,50.915,50.749,45.919998,34300,41.415134
2014-06-11,50.671,50.726,50.538,45.700001,49300,41.216717
2014-06-12,50.837,50.871,50.505,45.580002,40700,41.108494
2014-06-13,50.771,50.859,50.394,45.68,94300,41.198681
2014-06-16,50.527,50.804,50.449,45.73,54100,41.243771
2014-06-17,50.527,50.782,50.527,45.73,64700,41.243771
2014-06-18,50.859,51.259,50.782,46.23,28200,41.694729
