"Date","VNQ.Open","VNQ.High","VNQ.Low","VNQ.Close","VNQ.Volume","VNQ.Adjusted"
2012-02-09,78.828,78.915,77.631,62.610001,1438000,50.197281
2012-02-10,77.456,77.893,77.132,62.029999,1675200,49.732265
2012-02-13,77.793,78.354,77.705,62.66,1842100,50.23737
2012-02-14,78.117,78.242,76.882,62.02,1866500,49.724243
2012-02-15,77.606,77.606,76.633,61.650002,1969800,49.427601
2012-02-16,77.194,77.855,76.733,62.299999,2318000,49.948734
2012-02-17,77.955,77.955,77.231,62.349998,1695100,49.988827
2012-02-21,77.93,78.017,76.259,61.380001,2815800,49.211128
2012-02-22,76.508,76.82,75.81,60.860001,2261300,48.794224
2012-02-23,75.822,76.895,75.81,61.619999,2453200,49.403545
2012-02-24,77.069,77.232,76.471,61.700001,1810800,49.46769
2012-02-27,76.533,77.094,75.884,61.599998,2002800,49.387508
2012-02-28,77.057,77.157,76.146,61.240002,2381700,49.098888
2012-02-29,76.583,76.945,75.947,60.990002,3013500,48.898445
2012-03-01,76.146,76.733,76.084,61.360001,3386900,49.195099
2012-03-02,76.358,76.845,76.159,61.27,1860100,49.122936
2012-03-05,76.396,77.194,76.059,61.889999,1830300,49.620018
2012-03-06,76.284,76.945,76.022,61.07,2236400,48.962589
2012-03-07,76.521,76.608,75.647,61.400002,1367200,49.227165
2012-03-08,76.77,76.832,75.972,61.080002,1454200,48.970608
2012-03-09,76.408,76.832,76.084,61.380001,1621800,49.211128
2012-03-12,76.521,77.344,76.521,61.830002,2644800,49.571922
2012-03-13,77.518,78.803,77.419,63.080002,2407300,50.574104
2012-03-14,78.778,78.99,77.98,62.91,2280800,50.437805
2012-03-15,78.653,78.653,78.055,62.82,1595600,50.365646
2012-03-16,78.466,78.878,78.342,63.18,1799600,50.654274
2012-03-19,78.803,79.788,78.504,63.619999,2106100,51.00703
2012-03-20,78.865,79.551,78.853,63.529999,1795700,50.934879
2012-03-21,79.377,79.502,79.102,63.439999,1515200,50.862736
2012-03-22,78.678,78.678,77.568,62.57,3203400,50.165211
2012-03-23,78.117,78.915,77.768,62.959999,2495000,50.477879
2012-03-26,77.964,78.348,77.692,63.189999,1630000,51.069481
2012-03-27,78.348,78.67,78.051,63.200001,3449500,51.077568
2012-03-28,78.224,78.261,77.284,63.099998,1573800,50.996742
2012-03-29,77.581,78.175,77.135,63.130001,1530300,51.020992
2012-03-30,78.422,78.93,78.298,63.650002,2059900,51.441246
2012-04-02,78.855,79.4,78.558,64.099998,6716800,51.804935
2012-04-03,79.276,79.424,78.694,63.849998,2338900,51.602886
2012-04-04,78.41,78.534,77.816,63.150002,2045700,51.037163
2012-04-05,77.927,78.212,77.556,62.91,2925300,50.843197
2012-04-09,76.925,77.358,76.504,62.240002,1126900,50.301708
2012-04-10,77.024,77.234,75.279,60.900002,2670600,49.218727
2012-04-11,76.096,76.343,75.7,61.68,1917300,49.849117
2012-04-12,76.48,77.408,76.133,62.529999,1373400,50.536087
2012-04-13,77.259,77.494,76.739,62.27,2097600,50.325947
2012-04-16,77.519,78.558,77.284,63.119999,1973400,51.012909
2012-04-17,78.583,79.103,77.977,63.66,1524000,51.449341
2012-04-18,78.595,78.756,78.237,63.23,1278100,51.101814
2012-04-19,78.336,78.719,77.865,63.23,2543700,51.101814
2012-04-20,78.571,79.511,78.435,64,1649700,51.724121
2012-04-23,78.645,78.682,77.841,63.34,1764500,51.190708
2012-04-24,78.496,79.598,78.447,64.290001,2618500,51.958492
2012-04-25,80.043,80.489,79.919,65.029999,2191000,52.556553
2012-04-26,80.328,80.847,80.018,65.190002,1885400,52.685863
2012-04-27,81.045,81.367,80.439,65.639999,2058500,53.049553
2012-04-30,81.107,81.206,80.464,65.470001,2165000,52.912155
2012-05-01,81.107,82.518,81.008,66.18,3024200,53.485966
2012-05-02,81.503,81.936,80.983,66.080002,1801900,53.405151
2012-05-03,82.023,82.159,81.404,65.849998,2099900,53.219261
2012-05-04,81.157,81.206,80.489,65.269997,1480000,52.750511
2012-05-07,80.513,81.516,80.427,65.730003,1574000,53.122292
2012-05-08,80.872,81.28,80.427,65.610001,1610900,53.025307
2012-05-09,80.538,81.491,80.278,65.400002,2729800,52.855587
2012-05-10,81.441,81.54,80.439,65.449997,2346300,52.895988
2012-05-11,80.563,81.454,80.365,65.589996,2780400,53.009129
2012-05-14,80.278,80.909,80.08,64.760002,2759300,52.338345
2012-05-15,80.179,80.216,79.486,64.419998,2525400,52.063564
2012-05-16,80.08,80.08,78.694,63.709999,2051300,51.489742
2012-05-17,78.806,78.843,76.529,61.849998,3341500,49.986515
2012-05-18,76.777,77.148,75.366,61.099998,2888400,49.380363
2012-05-21,75.762,77.383,75.663,62.43,2124900,50.455257
2012-05-22,77.544,77.865,77.024,62.549999,1767400,50.552242
2012-05-23,76.851,77.692,76.158,62.639999,2668900,50.624981
2012-05-24,77.804,78.224,76.937,62.919998,1369500,50.851273
2012-05-25,77.742,78.162,77.296,62.669998,1383000,50.64922
2012-05-29,78.014,78.719,77.828,63.560001,1423600,51.368515
2012-05-30,78.101,78.212,76.777,62.049999,1484000,50.148144
2012-05-31,76.925,77.964,76.121,62.52,2127000,50.528
2012-06-01,76.22,76.467,75.304,60.990002,3453800,49.291466
2012-06-04,75.428,75.638,74.413,60.57,3573700,48.952026
2012-06-05,74.624,76.628,74.611,61.82,2871000,49.962265
2012-06-06,77.098,78.187,76.715,63.189999,6758200,51.069481
2012-06-07,78.892,79.029,77.519,62.740002,2191500,50.705799
2012-06-08,77.581,78.732,77.457,63.630001,1696000,51.425083
2012-06-11,79.387,79.523,76.863,62.200001,2074000,50.269379
2012-06-12,77.321,77.779,76.579,62.790001,1951500,50.746208
2012-06-13,77.445,78.274,76.975,62.470001,1600500,50.487595
2012-06-14,77.383,78.732,77.321,63.380001,1532600,51.223034
2012-06-15,78.719,79.004,78.237,63.77,1319900,51.538235
2012-06-18,78.546,79.969,78.397,64.300003,1754000,51.966576
2012-06-19,79.944,80.39,79.251,64.559998,2485300,52.176701
2012-06-20,79.981,80.204,79.375,64.529999,2001800,52.152454
2012-06-21,80.006,80.105,78.422,63.48,3072600,51.303852
2012-06-22,78.892,79.103,78.039,63.490002,2204200,51.311939
2012-06-25,76.48,77.131,76.321,62.650002,3700200,51.050377
2012-06-26,77.069,77.548,76.628,62.860001,2121600,51.221493
2012-06-27,77.339,77.622,77.033,63.110001,1694800,51.425205
2012-06-28,77.155,78.309,76.75,63.799999,1726500,51.987457
2012-06-29,79.72,80.346,79.34,65.43,2215800,53.315662
2012-07-02,80.923,81.205,80.174,66.150002,3891600,53.902359
2012-07-03,81.389,81.843,81.082,66.540001,1586100,54.220154
2012-07-05,81.524,81.794,80.984,66.129997,1407800,53.886059
2012-07-06,80.481,81.487,80.481,66.290001,1617000,54.016445
2012-07-09,81.352,81.536,80.984,66.360001,1785700,54.073467
2012-07-10,81.843,81.856,80.125,65.650002,1534000,53.494926
2012-07-11,80.677,80.812,80.101,65.720001,1630900,53.551968
2012-07-12,80.26,81.303,79.867,65.919998,2271800,53.714931
2012-07-13,81.156,81.991,81.033,66.730003,1484600,54.374962
2012-07-16,81.831,82.273,81.61,66.860001,1789000,54.480892
2012-07-17,82.53,83.095,81.733,67.5,2007300,55.002396
2012-07-18,82.727,82.85,82.076,67.099998,1690200,54.676464
2012-07-19,82.383,82.653,80.935,66.400002,2365200,54.106068
2012-07-20,80.886,81.303,80.69,66.050003,1475600,53.820869
2012-07-23,80.101,80.69,79.917,65.57,1342000,53.429737
2012-07-24,80.567,80.874,79.683,65.349998,1941200,53.250473
2012-07-25,80.579,80.702,79.732,65.32,1350800,53.226028
2012-07-26,81.181,81.512,80.395,65.900002,1365900,53.698639
2012-07-27,81.377,82.236,81.217,66.529999,1469300,54.212002
2012-07-30,81.757,82.322,81.622,66.839996,1370800,54.464588
2012-07-31,82.113,82.199,81.635,66.739998,1782500,54.383106
2012-08-01,82.371,82.813,81.512,66.419998,2666100,54.122372
2012-08-02,81.487,81.892,80.898,66.610001,1637600,54.27718
2012-08-03,82.518,82.727,82.248,67.129997,1730800,54.700897
2012-08-06,82.702,82.899,82.297,67.059998,1768200,54.643848
2012-08-07,82.58,82.58,81.328,66.269997,2471600,54.00013
2012-08-08,81.131,81.291,80.506,65.82,1899300,53.63345
2012-08-09,80.861,81.095,80.383,65.610001,1324000,53.462322
2012-08-10,80.371,80.665,80.26,65.699997,987000,53.535656
2012-08-13,80.591,80.751,80.137,65.650002,1448400,53.494926
2012-08-14,80.837,80.861,80.26,65.510002,1586100,53.380844
2012-08-15,80.297,80.911,80.297,65.809998,1079200,53.625298
2012-08-16,80.825,81.377,80.383,66.309998,1362700,54.032722
2012-08-17,81.438,81.487,81.095,66.330002,1773500,54.049023
2012-08-20,81.414,81.536,80.763,66.139999,2710100,53.894196
2012-08-21,81.463,81.586,81.168,66.279999,1429600,54.008278
2012-08-22,81.181,81.328,80.395,66.239998,1893100,53.975677
2012-08-23,81.168,81.328,80.751,66.040001,2421000,53.812717
2012-08-24,80.972,81.536,80.665,66.260002,1946500,53.991989
2012-08-27,81.622,81.745,81.156,66.459999,1191000,54.154953
2012-08-28,81.377,81.917,81.119,66.690002,1189900,54.342381
2012-08-29,82.003,82.04,81.659,66.669998,1198700,54.32608
2012-08-30,81.573,81.782,81.328,66.519997,1375000,54.203838
2012-08-31,82.003,82.076,81.242,66.730003,2484900,54.374962
2012-09-04,81.905,82.555,81.316,67.199997,1714000,54.75795
2012-09-05,82.58,82.653,81.966,67.080002,1612500,54.660164
2012-09-06,82.69,83.07,82.629,67.68,2373700,55.149075
2012-09-07,83.23,83.353,82.96,67.739998,1648300,55.197968
2012-09-10,83.009,83.034,82.371,67.209999,3773600,54.76609
2012-09-11,82.469,82.764,82.248,67.410004,3574500,54.92905
2012-09-12,82.8,82.997,82.543,67.550003,3416200,55.043148
2012-09-13,82.985,84.04,82.862,68.379997,4467500,55.719471
2012-09-14,84.114,84.924,84.077,68.760002,4855800,56.029106
2012-09-17,84.42,84.813,84.028,68.559998,2430200,55.866131
2012-09-18,83.88,83.954,83.07,67.910004,2344400,55.336479
2012-09-19,83.414,83.475,82.874,67.529999,1972600,55.02684
2012-09-20,82.506,82.518,81.352,66.529999,4285400,54.212002
2012-09-21,81.782,81.929,81.586,66.540001,6134600,54.220154
2012-09-24,80.029,80.662,79.992,65.769997,4512700,54.018917
2012-09-25,80.333,80.394,78.86,64.800003,5153600,53.222233
2012-09-26,78.823,79.359,78.738,64.790001,2693300,53.214012
2012-09-27,79.201,79.773,78.945,65.07,1542000,53.443993
2012-09-28,79.042,79.469,78.641,64.970001,2903500,53.361851
2012-10-01,79.262,79.517,77.703,64.489998,5154300,52.967606
2012-10-02,78.75,79.116,78.422,64.980003,2511100,53.370068
2012-10-03,79.225,79.968,79.14,65.110001,2928600,53.476841
2012-10-04,79.651,79.895,78.872,65.089996,2258000,53.460407
2012-10-05,79.323,79.773,79.091,65.169998,1636300,53.526112
2012-10-08,78.933,79.213,78.799,65.029999,1825600,53.411137
2012-10-09,79.201,79.578,78.86,64.790001,2292200,53.214012
2012-10-10,78.982,79.371,78.75,65.050003,1984800,53.427563
2012-10-11,79.578,79.785,79.14,65,1537800,53.386494
2012-10-12,79.274,79.59,78.787,64.769997,1741200,53.197578
2012-10-15,78.884,79.432,78.482,65.199997,2209900,53.550755
2012-10-16,79.688,80.004,79.627,65.599998,2355800,53.879292
2012-10-17,79.517,79.81,79.128,65.419998,2665300,53.731453
2012-10-18,79.529,80.491,79.529,66.089996,2155900,54.281742
2012-10-19,80.43,80.747,79.676,65.540001,2046100,53.830013
2012-10-22,79.736,79.81,78.933,65.209999,1642900,53.558971
2012-10-23,78.823,78.969,78.032,64.550003,1976200,53.016895
2012-10-24,78.799,79.079,78.288,64.5,1701100,52.975826
2012-10-25,78.969,79.322,77.533,64.32,2028200,52.827991
2012-10-26,78.288,78.288,77.192,63.759998,2320000,52.368046
2012-10-31,77.971,78.458,77.606,64.379997,2616900,52.877258
2012-11-01,78.531,79.079,78.19,64.690002,2311200,53.131878
2012-11-02,79.213,79.834,79.152,65.120003,2587100,53.485065
2012-11-05,79.286,79.383,78.288,64.690002,1633100,53.131878
2012-11-06,79.042,79.262,78.592,64.970001,1415100,53.361851
2012-11-07,78.665,79.067,78.373,64.68,2476300,53.123657
2012-11-08,78.775,78.775,77.801,63.91,1793200,52.491241
2012-11-09,77.654,78.154,77.253,63.740002,2400500,52.35162
2012-11-12,77.752,77.825,77.131,63.59,1182200,52.228416
2012-11-13,77.131,77.813,77.009,63.540001,1648100,52.187351
2012-11-14,77.691,77.691,75.67,62.349998,2489400,51.209969
2012-11-15,75.95,76.376,75.11,62.060001,3151600,50.971783
2012-11-16,75.621,76.096,75.073,62.439999,2446300,51.283882
2012-11-19,76.863,77.18,76.461,63.209999,2112300,51.916309
2012-11-20,77.07,77.533,76.534,63.68,2490200,52.302338
2012-11-21,77.581,77.752,76.997,63.57,1954000,52.211987
2012-11-23,77.679,78.032,77.435,64.040001,921500,52.598007
2012-11-26,77.801,78.665,77.557,64.169998,3668600,52.704788
2012-11-27,77.508,78.397,77.021,63.810001,5494200,52.409107
2012-11-28,77.557,77.679,76.839,63.73,5931100,52.343403
2012-11-29,78.081,78.105,77.362,64.080002,3011100,52.630871
2012-11-30,78.044,78.555,77.959,64.209999,3312300,52.73764
2012-12-03,78.507,78.957,78.263,64.470001,3735500,52.951195
2012-12-04,78.385,79.03,78.336,64.57,2379700,53.033321
2012-12-05,78.665,78.762,78.081,64.370003,2487100,52.869057
2012-12-06,78.604,79.128,78.348,64.970001,2335500,53.361851
2012-12-07,79.201,79.408,79.055,65.209999,2812900,53.558971
2012-12-10,79.505,79.736,79.201,65.18,1934200,53.534328
2012-12-11,79.651,79.773,79.383,65.339996,2086900,53.665741
2012-12-12,79.785,79.968,79.018,65.160004,2335300,53.51791
2012-12-13,79.14,79.432,78.47,64.660004,2614500,53.107243
2012-12-14,78.738,78.921,78.519,64.650002,2544500,53.09903
2012-12-17,79.079,79.213,78.714,64.989998,2315800,53.378277
2012-12-18,79.383,79.943,79.213,65.660004,2532300,53.92857
2012-12-19,80.309,80.345,79.797,65.57,3408800,53.854645
2012-12-20,79.724,80.917,79.724,66.43,2695600,54.560993
2012-12-21,80.211,81.039,79.968,66.32,2252500,54.470654
2012-12-24,78.874,79.163,78.538,65.610001,1802600,54.542973
2012-12-26,79.283,79.283,78.357,65.300003,1724100,54.285263
2012-12-27,78.682,78.983,77.96,65.540001,2305800,54.484779
2012-12-28,78.598,79.055,78.261,65.110001,1990300,54.127312
2012-12-31,78.333,79.163,78.056,65.800003,3718700,54.700924
2013-01-02,80.51,80.703,79.644,66.620003,5286400,55.382603
2013-01-03,80.138,80.522,79.981,66.610001,3571000,55.374294
2013-01-04,80.366,80.534,80.017,66.919998,2338700,55.632
2013-01-07,80.522,80.739,80.306,67.07,2243600,55.756706
2013-01-08,80.691,80.835,80.282,66.940002,1533700,55.648632
2013-01-09,80.787,80.859,80.51,67.129997,2134400,55.806587
2013-01-10,81.028,81.256,80.522,67.199997,2824100,55.864773
2013-01-11,80.943,81.04,80.474,67.160004,2022000,55.831528
2013-01-14,81.004,81.028,80.775,67.349998,1787200,55.989475
2013-01-15,80.943,81.509,80.775,67.669998,2101400,56.255489
2013-01-16,81.268,81.352,81.052,67.589996,2384800,56.188984
2013-01-17,81.653,81.701,81.461,67.800003,2421900,56.363575
2013-01-18,81.665,81.906,81.389,68.089996,2277500,56.604645
2013-01-22,81.978,82.339,81.81,68.440002,2187400,56.895607
2013-01-23,82.375,82.435,82.11,68.419998,2383100,56.878975
2013-01-24,82.519,82.688,82.194,68.559998,2346200,56.995365
2013-01-25,82.76,82.988,82.531,68.949997,2095600,57.319584
2013-01-28,83.205,83.349,82.772,69.129997,3364700,57.469212
2013-01-29,83.205,83.397,83.073,69.330002,2343700,57.635479
2013-01-30,83.373,83.373,82.447,68.669998,1872600,57.086811
2013-01-31,82.423,82.531,81.906,68.260002,2186400,56.745964
2013-02-01,82.543,82.832,82.219,68.660004,3376600,57.078514
2013-02-04,82.303,82.724,82.146,68.5,2827500,56.945484
2013-02-05,82.7,82.748,82.098,68.339996,2401200,56.812473
2013-02-06,82.014,82.507,81.834,68.580002,8277600,57.011997
2013-02-07,82.495,82.64,81.93,68.290001,1793400,56.770905
2013-02-08,82.327,82.904,82.243,68.919998,2799900,57.294647
2013-02-11,82.82,83.109,82.76,69.019997,2177700,57.377773
2013-02-12,83.193,83.662,83.012,69.540001,2357700,57.810074
2013-02-13,83.854,83.879,83.373,69.5,2525900,57.776814
2013-02-14,83.566,83.59,83.205,69.209999,2169200,57.535744
2013-02-15,83.397,83.409,82.964,69.239998,1504200,57.560669
2013-02-19,83.542,83.963,83.433,69.790001,1673700,58.017899
2013-02-20,83.999,84.288,83.409,69.339996,1764500,57.643799
2013-02-21,83.373,83.433,82.591,68.82,2185700,57.211506
2013-02-22,83.181,83.614,83.049,69.510002,1941400,57.785122
2013-02-25,83.891,83.987,82.026,68.190002,2550400,56.687775
2013-02-26,82.447,82.82,81.942,68.660004,2382800,57.078514
2013-02-27,82.712,83.578,82.471,69.160004,1551400,57.494167
2013-02-28,83.193,83.554,83.073,69.089996,4566400,57.435974
2013-03-01,82.892,83.494,82.471,69.32,3862400,57.627171
2013-03-04,83.337,84.227,83.337,69.839996,3141000,58.05946
2013-03-05,84.384,84.853,83.999,70.389999,2835800,58.516697
2013-03-06,84.937,85.093,84.107,70.18,3021800,58.342121
2013-03-07,84.697,84.697,83.951,69.849998,1923300,58.067768
2013-03-08,84.468,84.48,83.638,69.970001,2473300,58.167542
2013-03-11,84.167,84.348,83.854,70.029999,1712600,58.217407
2013-03-12,84.36,84.36,83.782,69.769997,2190100,58.001255
2013-03-13,83.963,84.239,83.674,69.839996,1785000,58.05946
2013-03-14,84.143,84.648,84.035,70.279999,2647700,58.425232
2013-03-15,84.456,84.769,84.107,70.440002,2243800,58.558254
2013-03-18,84.059,84.54,84.047,70.050003,2398300,58.234035
2013-03-19,84.3,84.48,83.325,69.709999,3055200,57.951393
2013-03-20,84.179,84.288,83.83,69.93,3110100,58.134293
2013-03-21,83.842,84.444,83.806,69.720001,1723800,57.959698
2013-03-22,82.842,83.129,82.675,69.550003,3143500,58.264633
2013-03-25,83.164,83.558,82.866,69.559998,2676500,58.273029
2013-03-26,83.26,83.809,83.26,70.160004,1722600,58.775661
2013-03-27,83.499,83.905,83.32,70.290001,2463100,58.884571
2013-03-28,83.988,84.251,83.678,70.529999,2632300,59.085621
2013-04-01,84.346,84.478,83.69,70.739998,2501200,59.261539
2013-04-02,84.728,85.11,84.501,70.959999,2546100,59.445854
2013-04-03,84.991,85.074,84.227,70.709999,2215900,59.236423
2013-04-04,84.561,85.874,84.466,71.860001,1905200,60.199814
2013-04-05,85.015,86.244,84.86,72.25,2288300,60.526527
2013-04-08,86.28,87.02,85.743,72.830002,1773500,61.012417
2013-04-09,87.247,87.319,86.495,72.839996,2537900,61.020779
2013-04-10,87.283,87.629,87.02,73.290001,2088000,61.397774
2013-04-11,87.677,88.429,87.438,73.720001,2425000,61.757992
2013-04-12,87.987,88.262,87.748,73.900002,1618800,61.908794
2013-04-15,87.915,88.118,86.387,72.370003,3345500,60.627052
2013-04-16,87.008,87.915,86.352,73.57,3296300,61.632347
2013-04-17,87.498,87.593,86.268,72.790001,3039700,60.978909
2013-04-18,87.08,87.163,86.34,72.68,2616900,60.886765
2013-04-19,87.08,88.154,86.853,73.800003,1621200,61.825035
2013-04-22,88.345,88.429,87.474,73.699997,2638500,61.741245
2013-04-23,88.405,88.644,87.832,74.110001,3312300,62.084724
2013-04-24,88.548,88.811,88.273,74.269997,1750700,62.218742
2013-04-25,88.775,88.823,87.88,74.019997,2981700,62.009319
2013-04-26,88.273,88.667,87.987,73.779999,2601000,61.808266
2013-04-29,88.763,88.894,88.154,74.410004,1889800,62.33606
2013-04-30,88.87,89.873,88.775,75.279999,2439700,63.064861
2013-05-01,89.992,90.04,88.966,74.68,6260100,62.562225
2013-05-02,89.276,90.088,89.276,75.169998,2590600,62.972725
2013-05-03,90.339,90.565,89.909,75.470001,2878800,63.224041
2013-05-06,90.1,90.625,90.1,75.860001,2427700,63.550762
2013-05-07,90.685,91.103,90.374,76.279999,2442800,63.902618
2013-05-08,90.947,91.294,90.601,76.32,2703100,63.936127
2013-05-09,90.9,91.126,90.374,75.82,2255800,63.517254
2013-05-10,90.768,90.923,90.422,76.099998,1706300,63.75182
2013-05-13,90.792,91.329,90.768,76.459999,2114100,64.053413
2013-05-14,91.294,91.855,91.258,76.739998,2081600,64.287964
2013-05-15,91.676,92.511,91.246,77.5,2836800,64.924652
2013-05-16,92.38,92.762,91.747,77.099998,2485200,64.589561
2013-05-17,92.26,92.595,91.974,77.529999,1717700,64.949799
2013-05-20,92.702,92.833,92.356,77.709999,2534100,65.100578
2013-05-21,92.989,93.502,92.953,78.150002,2321300,65.469185
2013-05-22,93.144,94.135,90.422,76.25,5514100,63.877468
2013-05-23,90.279,90.279,88.751,74.82,5071800,62.679516
2013-05-24,89.002,89.264,88.071,74.629997,3020000,62.520344
2013-05-28,90.112,90.243,87.796,73.989998,3666200,61.984161
2013-05-29,87.629,87.701,85.397,72.419998,5983200,60.668949
2013-05-30,86.316,87.08,85.54,71.739998,3753500,60.099285
2013-05-31,85.325,86.137,84.454,70.779999,6474200,59.295059
2013-06-03,84.466,85.349,83.678,71.18,6934600,59.63015
2013-06-04,85.086,85.325,83.785,70.190002,4116400,58.800793
2013-06-05,83.618,84.119,82.842,69.610001,4197000,58.314915
2013-06-06,83.153,84.525,82.544,70.730003,5111000,59.253174
2013-06-07,84.692,84.907,83.26,70.739998,3588900,59.261539
2013-06-10,84.633,84.704,83.535,70.129997,3347500,58.750526
2013-06-11,82.782,83.499,82.436,69.089996,4747000,57.879276
2013-06-12,82.938,83.105,81.087,68.150002,3558600,57.091805
2013-06-13,81.004,83.726,80.932,69.919998,4603500,58.5746
2013-06-14,83.546,84.8,83.248,70.18,3547000,58.7924
2013-06-17,84.382,84.848,83.475,70.379997,4148100,58.959953
2013-06-18,84.143,84.991,83.678,70.739998,4303700,59.261539
2013-06-19,84.167,84.669,81.589,68.57,4929600,57.443649
2013-06-20,80.908,81.064,78.055,65.720001,8148100,55.056103
2013-06-21,79.058,80.18,78.079,66.610001,7812200,55.801697
2013-06-24,76.654,79.338,76.004,65.68,8414700,55.548809
2013-06-25,78.558,79.433,77.671,66.779999,11383300,56.479137
2013-06-26,79.846,80.367,79.61,67.790001,6721700,57.33334
2013-06-27,80.804,81.797,80.65,69.150002,5114900,58.483562
2013-06-28,81.454,81.998,80.863,68.720001,6234200,58.119892
2013-07-01,81.892,82.211,80.84,68.57,3141000,57.993023
2013-07-02,81.194,82.388,80.307,69.620003,3707600,58.881058
2013-07-03,82.046,82.046,80.804,69.160004,2446400,58.492012
2013-07-05,81.762,81.892,79.657,68.830002,2506100,58.212921
2013-07-08,81.691,82.247,81.395,68.900002,2918000,58.272121
2013-07-09,81.939,82.932,81.549,69.879997,1955900,59.100964
2013-07-10,82.613,82.861,81.998,69.910004,3267800,59.126328
2013-07-11,83.89,84.741,83.618,71.599998,3844300,60.555653
2013-07-12,84.931,85.013,83.807,71.160004,3398200,60.18351
2013-07-15,84.399,84.765,83.997,71.459999,2942200,60.437237
2013-07-16,84.399,84.895,84.316,71.510002,2946400,60.479519
2013-07-17,84.931,85.096,84.446,71.769997,2209600,60.699429
2013-07-18,85.238,85.616,84.86,72.379997,1931600,61.215324
2013-07-19,85.498,85.735,85.155,72.330002,1864400,61.173046
2013-07-22,85.581,85.947,85.25,72.550003,1934800,61.359097
2013-07-23,86.054,86.148,85.38,72.470001,1402800,61.291454
2013-07-24,85.841,85.959,83.441,71.059998,3115300,60.098938
2013-07-25,83.937,84.28,83.464,71.169998,1760800,60.191967
2013-07-26,83.89,84.363,83.547,71.230003,1586800,60.242729
2013-07-29,84.032,84.422,83.464,70.699997,3562300,59.794472
2013-07-30,83.831,84.339,83.062,70.489998,2362600,59.616856
2013-07-31,83.157,83.63,81.313,69.339996,3443900,58.644249
2013-08-01,82.306,82.542,81.454,69.07,3445000,58.415901
2013-08-02,81.868,81.998,81.242,68.730003,2578300,58.128345
2013-08-05,81.041,81.561,80.958,68.68,2831300,58.086044
2013-08-06,81.112,81.549,80.792,68.440002,3889300,57.883076
2013-08-07,81.159,81.23,80.307,68.260002,2021200,57.730846
2013-08-08,80.958,81.159,80.319,68.290001,2476400,57.756207
2013-08-09,80.639,81.916,80.52,68.889999,2893000,58.263672
2013-08-12,81.36,81.36,80.508,68.400002,2709000,57.849251
2013-08-13,80.875,80.993,79.539,67.459999,3778200,57.054245
2013-08-14,79.693,79.953,79.397,67.199997,2538300,56.834343
2013-08-15,78.806,79.007,77.706,65.970001,3630500,55.794075
2013-08-16,77.943,77.943,75.956,64.349998,4256700,54.423965
2013-08-19,76.122,76.122,75.046,63.5,4763500,53.705086
2013-08-20,75.519,77.115,75.259,64.940002,4124500,54.922951
2013-08-21,76.098,77.824,75.673,64.790001,4437200,54.796097
2013-08-22,76.796,77.103,76.181,65.18,2499500,55.125931
2013-08-23,77.115,77.895,76.784,65.860001,2917800,55.701042
2013-08-26,77.872,78.037,77.411,65.669998,2925200,55.540348
2013-08-27,76.961,77.73,76.855,65.349998,3355100,55.269711
2013-08-28,77.411,77.411,76.63,64.949997,2142600,54.931412
2013-08-29,76.583,76.926,76.24,65.050003,2334600,55.015984
2013-08-30,77.103,77.411,76.157,64.5,3852400,54.550823
2013-09-03,76.559,76.843,74.963,63.939999,6455100,54.077206
2013-09-04,75.673,76.512,75.33,64.489998,4261500,54.542366
2013-09-05,76.323,76.323,75.365,63.810001,3024700,53.967258
2013-09-06,76.134,77.304,76.134,64.800003,4582200,54.804554
2013-09-09,76.701,78.215,76.654,66.150002,3579700,55.946316
2013-09-10,78.404,78.628,77.706,66.099998,2905300,55.90403
2013-09-11,78.227,78.782,78.096,66.629997,2568000,56.352264
2013-09-12,78.806,79.22,78.132,66.199997,2628600,55.988598
2013-09-13,78.38,78.652,78.108,66.389999,2582600,56.149292
2013-09-16,79.657,80.319,79.078,67.050003,4413800,56.707497
2013-09-17,79.255,79.882,79.101,67.010002,3328300,56.673653
2013-09-18,79.232,82.01,78.404,69.279999,4452500,58.593506
2013-09-19,82.105,82.85,81.785,69.220001,5138400,58.54277
2013-09-20,81.667,82.034,80.331,68.089996,4082500,57.587067
2013-09-23,79.028,79.415,78.466,67.010002,3523100,57.192757
2013-09-24,78.489,78.7,77.868,66.5,4447700,56.757469
2013-09-25,78.079,78.676,77.575,66.720001,2626300,56.945236
2013-09-26,78.302,78.688,78.126,67.129997,1465400,57.295162
2013-09-27,78.43,78.747,77.809,66.849998,3412300,57.05619
2013-09-30,77.669,78.501,77.2,66.139999,3804700,56.450211
2013-10-01,77.505,79.438,77.329,67.099998,4416100,57.269566
2013-10-02,78.231,78.782,77.856,67.199997,2604000,57.354919
2013-10-03,78.407,78.571,76.954,66.029999,6150600,56.356327
2013-10-04,77.399,77.821,76.778,65.900002,2389200,56.245377
2013-10-07,76.79,77.88,76.743,66.199997,2267400,56.501419
2013-10-08,77.458,77.821,76.708,65.480003,2622000,55.886902
2013-10-09,76.743,77.54,76.626,65.489998,2896600,55.895432
2013-10-10,77.352,78.758,77.329,67.160004,2370200,57.320778
2013-10-11,78.559,79.555,78.337,67.830002,2111100,57.892616
2013-10-14,79.016,79.602,78.805,67.870003,2278000,57.926769
2013-10-15,79.403,79.895,79.063,67.620003,3231700,57.713375
2013-10-16,79.555,80.797,79.403,68.889999,3066400,58.797329
