"Date","VCIT.Open","VCIT.High","VCIT.Low","VCIT.Close","VCIT.Volume","VCIT.Adjusted"
2015-02-09,94.51,94.617,94.154,87.5,498300,81.121399
2015-02-10,94.261,94.423,94.003,87.160004,402200,80.806206
2015-02-11,94.186,94.197,93.895,87.099998,351900,80.750565
2015-02-12,94.078,94.369,94.057,87.410004,267500,81.037971
2015-02-13,94.175,94.369,94.024,87.199997,286100,80.843262
2015-02-17,93.895,93.992,93.517,86.870003,485700,80.537331
2015-02-18,93.69,94.24,93.571,87.239998,377100,80.880356
2015-02-19,94.046,94.1,93.841,87.040001,188300,80.694916
2015-02-20,94.035,94.348,93.841,87.169998,239500,80.815453
2015-02-23,94.186,94.348,94.078,87.379997,276900,81.010155
2015-02-24,94.218,94.822,94.067,87.860001,520100,81.455154
2015-02-25,94.65,94.866,94.51,87.870003,410700,81.464424
2015-02-26,94.747,94.758,94.294,87.510002,410500,81.130676
2015-02-27,94.348,94.607,94.337,87.610001,390100,81.223373
2015-03-02,94.176,94.176,93.542,86.980003,410500,80.850639
2015-03-03,93.542,93.725,93.488,86.940002,634300,80.813484
2015-03-04,93.639,93.778,93.38,86.989998,582500,80.859932
2015-03-05,93.596,93.735,93.445,87.080002,429400,80.943581
2015-03-06,93.111,93.294,92.896,86.43,539300,80.339401
2015-03-09,92.95,92.982,92.789,86.43,502500,80.339401
2015-03-10,93.327,93.488,93.068,86.629997,340900,80.525299
2015-03-11,93.154,93.423,93.068,86.779999,212700,80.664726
2015-03-12,93.531,93.725,93.144,86.75,496300,80.636864
2015-03-13,93.122,93.316,93.047,86.489998,288800,80.39518
2015-03-16,93.348,93.434,93.068,86.550003,367300,80.450951
2015-03-17,93.208,93.327,93.068,86.730003,354100,80.618263
2015-03-18,93.445,94.37,93.316,87.559998,338700,81.389763
2015-03-19,94.004,94.166,93.649,87.160004,467000,81.01796
2015-03-20,93.865,94.187,93.865,87.529999,578100,81.36187
2015-03-23,94.187,94.316,94.037,87.580002,311200,81.408371
2015-03-24,94.252,94.607,94.144,87.93,411800,81.733704
2015-03-25,94.575,94.596,94.144,87.629997,272500,81.454826
2015-03-26,94.058,94.176,93.832,87.279999,533500,81.129494
2015-03-27,94.101,94.209,93.961,87.400002,279100,81.241066
2015-03-30,94.263,94.413,94.133,87.540001,687900,81.371193
2015-03-31,94.144,94.392,94.123,87.699997,350400,81.519905
2015-04-01,94.131,94.367,94.099,87.93,442100,81.950485
2015-04-02,94.314,94.367,94.153,87.879997,456200,81.903877
2015-04-06,94.668,94.689,94.324,87.919998,404300,81.941154
2015-04-07,94.314,94.507,94.196,88.019997,430100,82.03437
2015-04-08,94.507,94.56,94.303,88.080002,452600,82.090279
2015-04-09,94.442,94.453,94.12,87.860001,261200,81.885254
2015-04-10,94.281,94.357,94.024,87.809998,338900,81.838654
2015-04-13,94.185,94.314,94.056,87.690002,728600,81.72683
2015-04-14,94.55,94.571,94.303,87.910004,373600,81.931854
2015-04-15,94.646,94.7,94.453,88.220001,664300,82.220772
2015-04-16,94.678,94.743,94.421,88.099998,312800,82.10891
2015-04-17,94.614,94.7,94.357,88.160004,309000,82.164864
2015-04-20,94.668,94.678,94.485,88.169998,249800,82.174171
2015-04-21,94.635,94.657,94.475,88.150002,329400,82.155533
2015-04-22,94.464,94.635,94.206,87.82,372500,81.847977
2015-04-23,94.324,94.507,94.239,87.959999,1512500,81.978455
2015-04-24,94.496,94.678,94.432,88.220001,275200,82.220772
2015-04-27,94.657,94.689,94.475,88.139999,484100,82.14621
2015-04-28,94.239,94.475,94.153,87.860001,640700,81.885254
2015-04-29,93.82,94.035,93.691,87.440002,402900,81.49382
2015-04-30,93.702,93.895,93.498,87.5,282300,81.549728
2015-05-01,93.246,93.289,92.893,86.919998,609100,81.218941
2015-05-04,93.043,93.096,92.796,86.739998,348600,81.050758
2015-05-05,92.807,92.946,92.508,86.550003,498800,80.873215
2015-05-06,92.625,92.625,92.261,86.269997,549300,80.61158
2015-05-07,92.411,92.572,92.304,86.379997,370800,80.714348
2015-05-08,93.085,93.128,92.807,86.849998,497800,81.153534
2015-05-11,92.668,92.722,92.133,86.089996,941700,80.443382
2015-05-12,92.015,92.347,91.833,86.160004,567700,80.508781
2015-05-13,92.55,92.604,92.015,86.07,574800,80.424706
2015-05-14,92.315,92.486,92.251,86.339996,220300,80.676971
2015-05-15,92.593,92.882,92.486,86.739998,209300,81.050758
2015-05-18,92.829,92.829,92.315,86.339996,307800,80.676971
2015-05-19,92.037,92.347,91.994,86.010002,241300,80.368652
2015-05-20,92.144,92.304,92.047,86.150002,518900,80.499466
2015-05-21,92.261,92.529,92.186,86.449997,346300,80.779762
2015-05-22,92.358,92.497,92.165,86.230003,242100,80.574196
2015-05-26,92.261,92.679,92.261,86.550003,372700,80.873215
2015-05-27,92.647,92.732,92.443,86.57,317100,80.89193
2015-05-28,92.657,92.743,92.518,86.610001,169700,80.929276
2015-05-29,92.839,92.882,92.7,86.620003,355900,80.938629
2015-06-01,92.223,92.277,91.743,86.019997,258900,80.597557
2015-06-02,91.615,91.615,91.38,85.720001,357200,80.316467
2015-06-03,91.274,91.274,90.847,85.199997,540100,79.829269
2015-06-04,90.964,91.327,90.943,85.510002,543400,80.119713
2015-06-05,90.751,90.953,90.516,85.080002,365100,79.716835
2015-06-08,90.943,91.039,90.783,85.129997,327900,79.763664
2015-06-09,90.687,90.825,90.398,84.809998,733600,79.463852
2015-06-10,90.398,90.473,90.217,84.57,476200,79.23896
2015-06-11,90.441,90.836,90.356,85.050003,466400,79.688736
2015-06-12,90.644,90.996,90.633,85.019997,356500,79.660599
2015-06-15,90.985,91.092,90.783,85.129997,337300,79.763664
2015-06-16,90.996,91.124,90.793,85.290001,310400,79.913582
2015-06-17,91.103,91.295,90.708,85.449997,251800,80.063484
2015-06-18,91.092,91.284,90.836,85.360001,383900,79.979164
2015-06-19,91.22,91.572,91.22,85.800003,682200,80.391441
2015-06-22,91.124,91.242,90.879,85.160004,354300,79.791779
2015-06-23,90.559,90.921,90.548,84.970001,445000,79.613754
2015-06-24,90.719,90.868,90.633,85.099998,364300,79.735565
2015-06-25,90.559,90.761,90.527,84.870003,291700,79.520058
2015-06-26,90.388,90.516,90.334,84.730003,764400,79.388885
2015-06-29,90.473,91.135,90.473,85.32,759400,79.941696
2015-06-30,90.836,91.21,90.836,85.300003,877100,79.922951
2015-07-01,90.216,90.344,90.089,84.809998,293600,79.680573
2015-07-02,90.514,90.663,90.376,85.029999,313200,79.887253
2015-07-06,90.823,90.823,90.546,85.110001,550400,79.962418
2015-07-07,91.238,91.355,90.983,85.589996,789500,80.413391
2015-07-08,91.217,91.291,90.993,85.589996,260600,80.413391
2015-07-09,90.94,90.983,90.621,85.18,217500,80.028183
2015-07-10,90.238,90.408,89.982,84.660004,215700,79.539635
2015-07-13,89.865,90.174,89.812,84.519997,166100,79.408096
2015-07-14,90.089,90.153,89.94,84.620003,225000,79.50206
2015-07-15,90.035,90.387,89.982,84.830002,243600,79.699356
2015-07-16,90.163,90.408,90.046,84.839996,238800,79.70874
2015-07-17,90.206,90.419,90.195,84.870003,124500,79.736916
2015-07-20,90.099,90.302,90.057,84.68,267400,79.558418
2015-07-21,90.174,90.334,90.131,84.839996,468400,79.70874
2015-07-22,90.323,90.419,90.206,84.800003,283200,79.67115
2015-07-23,90.142,90.568,90.142,85.089996,362400,79.943626
2015-07-24,90.589,90.685,90.376,85.059998,222700,79.915443
2015-07-27,90.589,90.674,90.472,85.040001,164100,79.896637
2015-07-28,90.621,90.621,90.419,85.07,237100,79.924828
2015-07-29,90.557,90.568,90.291,84.949997,243700,79.812065
2015-07-30,90.206,90.461,90.153,84.860001,244100,79.727539
2015-07-31,90.685,90.855,90.685,85.239998,537300,80.084549
2015-08-03,90.271,90.473,90.218,85.129997,244100,80.196655
2015-08-04,90.346,90.462,89.963,84.769997,257600,79.857506
2015-08-05,89.9,89.963,89.709,84.639999,298500,79.735046
2015-08-06,89.985,90.059,89.804,84.650002,413000,79.744476
2015-08-07,90.038,90.229,89.868,84.949997,227300,80.027084
2015-08-10,89.942,90.038,89.751,84.580002,237900,79.678535
2015-08-11,90.239,90.42,90.101,85.019997,186000,80.093033
2015-08-12,90.335,90.547,90.165,84.959999,324000,80.036514
2015-08-13,90.048,90.123,89.868,84.739998,330300,79.829269
2015-08-14,89.804,89.974,89.762,84.580002,313800,79.678535
2015-08-17,89.974,90.112,89.847,84.75,373300,79.838684
2015-08-18,89.751,89.9,89.709,84.519997,243900,79.622002
2015-08-19,89.581,90.218,89.454,84.980003,410100,80.055351
2015-08-20,90.091,90.208,90.017,84.82,274900,79.904617
2015-08-21,90.144,90.388,90.133,85.019997,772000,80.093033
2015-08-24,90.579,90.685,89.91,84.779999,714500,79.866943
2015-08-25,89.953,89.985,89.38,84.370003,847600,79.480713
2015-08-26,89.284,89.656,89.284,84.230003,542100,79.348816
2015-08-27,89.411,89.687,89.273,84.220001,502400,79.339409
2015-08-28,89.836,89.985,89.39,84.260002,531000,79.377068
2015-08-31,89.73,89.804,89.358,84.220001,501100,79.339409
2015-09-01,89.263,89.337,89.019,84.389999,500600,79.726738
2015-09-02,89.347,89.569,89.199,84.529999,317900,79.858994
2015-09-03,89.633,89.824,89.474,84.849998,378100,80.161301
2015-09-04,89.802,90.162,89.675,85.040001,430100,80.34082
2015-09-08,89.855,89.961,89.654,84.779999,281700,80.0952
2015-09-09,89.474,89.845,89.4,84.760002,252100,80.076286
2015-09-10,89.654,89.718,89.548,84.709999,278400,80.029037
2015-09-11,89.749,89.94,89.707,84.940002,281100,80.246346
2015-09-14,89.919,89.929,89.654,84.849998,234900,80.161301
2015-09-15,89.707,89.739,89.241,84.32,242500,79.660606
2015-09-16,89.358,89.453,89.135,84.230003,294300,79.575592
2015-09-17,89.252,89.855,89.157,84.879997,279600,80.189659
2015-09-18,89.898,90.194,89.824,85.129997,318700,80.42585
2015-09-21,89.845,89.94,89.622,84.760002,283400,80.076286
2015-09-22,89.929,90.152,89.887,85.089996,131100,80.388069
2015-09-23,90.014,90.078,89.887,84.959999,213700,80.265251
2015-09-24,90.173,90.236,89.961,85.019997,157500,80.321915
2015-09-25,89.802,89.887,89.718,84.790001,153800,80.10463
2015-09-28,89.771,90.025,89.771,85.010002,505800,80.312492
2015-09-29,90.088,90.395,90.067,85.269997,541500,80.558113
2015-09-30,90.12,90.459,90.067,85.43,591800,80.709282
2015-10-01,89.828,90.123,89.68,85.129997,762000,80.649567
2015-10-02,90.25,90.44,89.997,85.349998,337800,80.858002
2015-10-05,89.849,90.007,89.712,85.07,750600,80.592743
2015-10-06,89.669,90.113,89.669,85.260002,515100,80.772743
2015-10-07,89.87,90.355,89.796,85.599998,4857300,81.094856
2015-10-08,90.123,90.303,89.891,85.199997,415900,80.715912
2015-10-09,89.975,90.197,89.933,85.260002,394000,80.772743
2015-10-12,90.187,90.229,90.028,85.419998,370900,80.924332
2015-10-13,90.25,90.419,90.102,85.639999,297100,81.132736
2015-10-14,90.545,90.82,90.387,86.029999,276200,81.502228
2015-10-15,90.746,90.757,90.429,85.769997,593500,81.255882
2015-10-16,90.651,90.757,90.282,85.760002,484800,81.246422
2015-10-19,90.619,90.651,90.377,85.800003,321000,81.28434
2015-10-20,90.334,90.461,90.292,85.699997,255900,81.18959
2015-10-21,90.704,90.883,90.598,85.989998,633900,81.464302
2015-10-22,90.852,91.063,90.714,86.190002,579100,81.653801
2015-10-23,90.778,90.83,90.63,85.949997,281700,81.42643
2015-10-26,90.957,90.978,90.662,86.07,585700,81.540092
2015-10-27,91.063,91.158,90.894,86.169998,256400,81.634857
2015-10-28,91.031,91.031,90.461,85.760002,421200,81.246422
2015-10-29,90.429,90.429,89.944,85.260002,533300,80.772743
2015-10-30,90.197,90.218,90.06,85.43,243000,80.933784
2015-11-02,89.828,89.891,89.648,85.029999,416600,80.55484
2015-11-03,89.828,89.849,89.595,85.099998,322900,80.621162
2015-11-04,89.838,89.902,89.574,85.050003,2093600,80.573814
2015-11-05,89.817,89.828,89.585,84.93,426900,80.460121
2015-11-06,89.353,89.416,89.11,84.540001,505100,80.090622
2015-11-09,89.015,89.205,88.899,84.279999,401900,79.844315
2015-11-10,89.047,89.374,88.994,84.540001,383200,80.090622
2015-11-11,89.427,89.427,89.089,84.580002,231300,80.128517
2015-11-12,89.289,89.553,89.279,84.739998,271900,80.28009
2015-11-13,89.479,89.648,89.405,84.860001,866200,80.393806
2015-11-16,89.511,89.648,89.448,84.910004,737800,80.441147
2015-11-17,89.416,89.733,89.279,84.919998,420800,80.450645
2015-11-18,89.522,89.796,89.522,85.040001,419000,80.564316
2015-11-19,89.785,89.975,89.764,85.199997,320600,80.715912
2015-11-20,89.849,90.049,89.807,85.129997,1583100,80.649567
2015-11-23,89.796,89.965,89.701,85.110001,473600,80.630638
2015-11-24,89.944,90.06,89.87,85.199997,347300,80.715912
2015-11-25,89.997,90.081,89.912,85.209999,331900,80.725372
2015-11-27,90.049,90.07,89.849,85.150002,214600,80.668518
2015-11-30,89.912,89.965,89.88,85.190002,295700,80.706436
2015-12-01,89.379,89.831,89.379,85.32,471500,81.054146
2015-12-02,89.642,89.684,89.442,85.099998,434700,80.845131
2015-12-03,89.295,89.305,88.737,84.449997,363400,80.227615
2015-12-04,89.042,89.274,88.968,84.739998,971300,80.50312
2015-12-07,89.21,89.526,89.2,84.769997,846600,80.531624
2015-12-08,89.379,89.379,89.137,84.769997,511600,80.531624
2015-12-09,89.252,89.326,89.031,84.739998,551600,80.50312
2015-12-10,89.358,89.41,89.052,84.629997,368700,80.398628
2015-12-11,89.305,89.347,89.084,84.779999,353300,80.541122
2015-12-14,89.105,89.116,88.747,84.339996,402300,80.123116
2015-12-15,88.558,88.726,88.421,84.059998,483500,79.857117
2015-12-16,88.474,88.61,88.21,84.040001,749900,79.838127
2015-12-17,88.621,88.674,88.495,84.139999,629400,79.933128
2015-12-18,88.747,88.884,88.579,84.230003,583600,80.018623
2015-12-21,88.905,88.926,88.695,84.279999,431400,80.066109
2015-12-22,88.705,88.789,88.589,84.290001,516300,80.075645
2015-12-23,88.096,88.348,88.001,84.150002,1235500,80.199516
2015-12-24,88.043,88.389,88.043,84.239998,274600,80.285301
2015-12-28,88.306,88.484,88.211,84.220001,607600,80.266243
2015-12-29,88.306,88.316,87.959,83.870003,533800,79.932663
2015-12-30,88.033,88.127,87.875,83.769997,717600,79.837364
2015-12-31,88.264,88.4,88.148,84.089996,527500,80.142334
2016-01-04,88.232,88.578,88.19,84.209999,844600,80.256699
2016-01-05,88.327,88.494,88.253,84.230003,424100,80.275764
2016-01-06,88.557,88.683,88.421,84.5,390700,80.533096
2016-01-07,88.704,88.767,88.473,84.550003,488200,80.580734
2016-01-08,88.652,88.946,88.652,84.580002,710200,80.609352
2016-01-11,88.683,88.683,88.463,84.43,437900,80.466377
2016-01-12,88.547,88.872,88.431,84.480003,368900,80.514038
2016-01-13,88.683,88.998,88.547,84.669998,944500,80.695107
2016-01-14,88.841,88.841,88.515,84.410004,454200,80.447327
2016-01-15,88.746,88.799,88.442,84.440002,539900,80.475906
2016-01-19,88.41,88.599,88.211,84.129997,955100,80.180466
2016-01-20,88.39,88.463,88.201,84.199997,1036500,80.247169
2016-01-21,88.526,88.547,88.159,84.080002,880600,80.132813
2016-01-22,88.295,88.295,88.033,84.050003,1026300,80.104225
2016-01-25,88.148,88.285,88.075,84.029999,716900,80.085129
2016-01-26,88.043,88.138,87.949,83.889999,1135800,79.951744
2016-01-27,87.928,88.138,87.886,83.949997,502100,80.008919
2016-01-28,88.085,88.39,87.949,84.059998,768900,80.113747
2016-01-29,88.578,88.725,88.41,84.489998,563700,80.52356
2016-02-01,88.098,88.16,87.836,84.019997,590700,80.274185
2016-02-02,88.244,88.296,88.108,84.32,449400,80.560837
2016-02-03,88.202,88.59,88.192,84.330002,636900,80.570389
2016-02-04,88.338,88.433,88.16,84.400002,819500,80.637253
2016-02-05,88.213,88.443,88.077,84.330002,498900,80.570389
2016-02-08,88.453,88.694,88.317,84.580002,855700,80.809227
2016-02-09,88.694,88.726,88.359,84.449997,770000,80.685028
2016-02-10,88.443,88.516,88.234,84.459999,635900,80.69458
2016-02-11,88.558,88.736,88.349,84.440002,458000,80.675461
2016-02-12,88.213,88.328,87.972,84.150002,675600,80.398392
2016-02-16,88.213,88.213,87.93,84.040001,445500,80.293304
2016-02-17,87.92,88.066,87.71,83.919998,539300,80.178642
2016-02-18,87.857,88.412,87.857,84.389999,451600,80.627701
2016-02-19,88.328,88.464,88.223,84.449997,554900,80.685028
2016-02-22,88.443,88.506,88.286,84.529999,800700,80.761467
2016-02-23,88.359,88.757,88.296,84.629997,556500,80.856987
2016-02-24,88.726,89.04,88.59,84.790001,463100,81.009865
2016-02-25,88.914,89.207,88.841,85.110001,2424000,81.315605
2016-02-26,88.966,89.186,88.924,85.199997,3528800,81.401581
2016-02-29,89.155,89.322,89.071,85.190002,1153700,81.392059
2016-03-01,88.714,88.943,88.338,84.839996,771600,81.288536
2016-03-02,88.296,88.484,88.244,84.629997,638100,81.087341
2016-03-03,88.484,88.651,88.348,84.879997,2505900,81.326881
2016-03-04,88.515,88.766,88.38,84.980003,1511100,81.422691
2016-03-07,88.536,88.641,88.505,84.860001,871300,81.307716
2016-03-08,88.766,88.954,88.724,85.129997,516200,81.566422
2016-03-09,88.797,88.922,88.734,85.019997,844800,81.461006
2016-03-10,88.787,89.058,88.651,85.139999,516100,81.575996
2016-03-11,89.006,89.037,88.734,85.230003,544800,81.662231
2016-03-14,89.037,89.225,88.87,85.290001,672400,81.719727
2016-03-15,89.194,89.215,89.006,85.410004,1974100,81.834686
2016-03-16,88.995,89.601,88.828,85.699997,676200,82.112549
2016-03-17,89.778,89.966,89.549,86.029999,671700,82.428734
2016-03-18,89.935,90.31,89.789,86.419998,830300,82.802414
2016-03-21,90.06,90.164,89.883,86.260002,770600,82.649109
2016-03-22,90.133,90.206,89.862,86.150002,550900,82.543716
2016-03-23,89.956,90.269,89.945,86.480003,555300,82.859901
2016-03-24,90.206,90.269,89.987,86.309998,1104200,82.697021
2016-03-28,90.123,90.279,90.06,86.309998,739400,82.697021
2016-03-29,90.185,90.571,90.123,86.779999,514200,83.147346
2016-03-30,90.373,90.519,90.164,86.620003,2112100,82.994034
2016-03-31,90.436,90.749,90.352,86.93,718200,83.291069
2016-04-01,90.245,90.401,90.058,86.830002,643200,83.40921
2016-04-04,90.36,90.526,90.287,86.919998,778100,83.495667
2016-04-05,90.662,90.703,90.474,87.050003,451100,83.620544
2016-04-06,90.651,90.703,90.516,87.089996,415800,83.658981
2016-04-07,90.807,90.953,90.662,87.339996,592400,83.899109
2016-04-08,90.912,90.912,90.693,87.169998,436500,83.735832
2016-04-11,90.703,90.87,90.631,87.220001,948900,83.783859
2016-04-12,90.599,90.755,90.474,86.989998,446900,83.56292
2016-04-13,90.443,90.818,90.422,87.160004,602100,83.726219
2016-04-14,90.755,90.807,90.589,87.160004,532200,83.726219
2016-04-15,90.693,91.078,90.631,87.459999,652200,84.014397
2016-04-18,90.86,91.036,90.693,87.449997,506800,84.004799
2016-04-19,90.974,91.161,90.901,87.489998,406600,84.043213
2016-04-20,91.078,91.266,91.036,87.57,524100,84.120071
2016-04-21,90.953,91.266,90.891,87.5,555300,84.052826
2016-04-22,91.203,91.245,91.016,87.489998,597400,84.043213
2016-04-25,91.193,91.193,90.839,87.330002,677700,83.889534
2016-04-26,90.88,91.016,90.641,87.18,711000,83.745415
2016-04-27,90.953,91.245,90.745,87.580002,475200,84.129669
2016-04-28,91.161,91.255,90.995,87.660004,663900,84.20652
2016-04-29,91.276,91.338,91.13,87.559998,631700,84.110466
2016-05-02,90.835,90.928,90.658,87.489998,633500,84.268425
2016-05-03,91.094,91.271,90.918,87.879997,2926700,84.644058
2016-05-04,91.198,91.24,91.053,87.830002,571500,84.595894
2016-05-05,91.115,91.292,90.907,87.919998,2970300,84.682579
2016-05-06,91.146,91.281,90.99,87.769997,419800,84.538116
2016-05-09,91.146,91.25,91.074,87.790001,552600,84.557388
2016-05-10,91.094,91.271,91.053,87.849998,624300,84.615166
2016-05-11,91.26,91.447,91.074,87.900002,555800,84.663322
2016-05-12,91.125,91.271,91.105,87.809998,552900,84.57663
2016-05-13,91.167,91.427,91.074,87.989998,493900,84.749992
2016-05-16,91.177,91.343,91.032,87.720001,437600,84.489952
2016-05-17,90.98,91.146,90.907,87.559998,562700,84.335846
2016-05-18,90.824,90.835,90.222,86.949997,597900,83.748291
2016-05-19,90.43,90.689,90.077,86.900002,912800,83.700142
2016-05-20,90.316,90.399,90.212,87.029999,418900,83.825348
2016-05-23,90.326,90.451,90.222,87.099998,518400,83.892792
2016-05-24,90.378,90.378,90.181,86.900002,412500,83.700142
2016-05-25,90.305,90.336,90.17,86.93,716800,83.729042
2016-05-26,90.44,90.648,90.326,87.260002,716100,84.04689
2016-05-27,90.617,90.752,90.43,87.169998,751100,83.960197
2016-05-31,90.399,90.741,90.305,87.370003,518000,84.152847
2016-06-01,90.247,90.433,90.153,87.230003,579000,84.246521
2016-06-02,90.826,90.826,90.319,87.32,534100,84.333443
2016-06-03,91.023,91.199,90.837,88.010002,607100,84.999855
2016-06-06,90.992,91.116,90.795,87.839996,1047800,84.83564
2016-06-07,91.044,91.23,91.013,88.010002,694800,84.999855
2016-06-08,91.22,91.261,91.096,88.110001,881900,85.09642
2016-06-09,91.406,91.52,91.272,88.190002,866800,85.173691
2016-06-10,91.448,91.572,91.334,88.330002,695300,85.308914
2016-06-13,91.458,91.727,91.427,88.360001,1188200,85.337891
2016-06-14,91.655,91.655,91.251,88.199997,1098800,85.183342
2016-06-15,91.448,91.707,91.344,88.330002,744800,85.308914
2016-06-16,91.8,91.852,91.489,88.410004,608200,85.386177
2016-06-17,91.551,91.655,91.23,88.220001,495300,85.20266
2016-06-20,91.375,91.396,91.251,88.169998,341800,85.154366
2016-06-21,91.406,91.406,91.137,88.099998,707400,85.086761
2016-06-22,91.251,91.448,91.179,88.260002,429600,85.241302
2016-06-23,91.303,91.448,91.23,88.220001,463100,85.20266
2016-06-24,92.204,92.38,91.489,88.629997,607700,85.598633
2016-06-27,92.048,92.245,91.955,88.919998,928500,85.878716
2016-06-28,92.276,92.494,92.11,89.190002,1105300,86.139488
2016-06-29,92.411,92.452,92.255,89.120003,755800,86.071884
2016-06-30,92.359,92.659,92.255,89.410004,1259500,86.351967
2016-07-01,92.484,92.535,92.06,89.349998,2016600,86.525307
2016-07-05,92.504,92.814,92.277,89.779999,1047000,86.941704
2016-07-06,92.938,92.938,92.504,89.639999,1082600,86.806122
2016-07-07,92.721,92.773,92.504,89.669998,730500,86.835182
2016-07-08,92.856,92.928,92.618,89.980003,839000,87.135391
2016-07-11,92.701,92.866,92.608,89.739998,538600,86.902977
2016-07-12,92.67,92.701,92.122,89.269997,1184200,86.44783
2016-07-13,92.319,92.608,92.319,89.489998,922500,86.660873
2016-07-14,92.35,92.422,92.215,89.470001,554000,86.641518
2016-07-15,92.257,92.319,91.978,89.080002,834400,86.26384
2016-07-18,92.401,92.401,92.071,89.309998,691100,86.486557
2016-07-19,92.411,92.463,92.246,89.480003,648500,86.651192
2016-07-20,92.401,92.401,92.184,89.43,1242000,86.602776
2016-07-21,92.174,92.628,92.091,89.580002,1014900,86.748024
2016-07-22,92.37,92.649,92.288,89.580002,553700,86.748024
2016-07-25,92.504,92.535,92.36,89.519997,888300,86.689934
2016-07-26,92.556,92.556,92.401,89.510002,1035600,86.680244
2016-07-27,92.68,92.845,92.422,89.830002,720200,86.99012
2016-07-28,92.659,92.866,92.587,89.809998,838300,86.970757
2016-07-29,92.917,93.083,92.742,90.059998,584300,87.212845
2016-08-01,92.592,92.592,92.241,89.559998,843600,86.95652
2016-08-02,92.035,92.108,91.778,89.25,788800,86.655548
2016-08-03,92.005,92.077,91.778,89.349998,711400,86.752625
2016-08-04,92.2,92.355,92.138,89.489998,991300,86.888573
2016-08-05,92.128,92.138,91.778,89.160004,503300,86.568169
2016-08-08,91.768,91.953,91.685,89.139999,924300,86.548737
2016-08-09,91.943,92.262,91.891,89.510002,963400,86.907997
2016-08-10,92.344,92.489,92.19,89.779999,614300,87.170128
2016-08-11,92.478,92.499,92.005,89.440002,753400,86.840027
2016-08-12,92.561,92.592,92.344,89.730003,1124100,87.121597
2016-08-15,92.365,92.406,92.19,89.510002,589400,86.907997
2016-08-16,92.283,92.283,92.025,89.449997,643600,86.849724
2016-08-17,92.231,92.581,92.128,89.739998,1615900,87.131287
2016-08-18,92.519,92.561,92.303,89.790001,850200,87.179855
2016-08-19,92.283,92.437,92.149,89.589996,463200,86.985649
2016-08-22,92.417,92.54,92.334,89.830002,501100,87.218674
2016-08-23,92.674,92.715,92.509,89.919998,650100,87.306053
2016-08-24,92.643,92.736,92.468,89.839996,583500,87.228394
2016-08-25,92.427,92.581,92.386,89.730003,572700,87.121597
2016-08-26,92.52,92.715,92.087,89.459999,646600,86.859436
2016-08-29,92.375,92.53,92.231,89.739998,631200,87.131287
2016-08-30,92.447,92.53,92.355,89.769997,6e+05,87.160431
2016-08-31,92.468,92.561,92.324,89.650002,907900,87.043915
2016-09-01,91.71,91.967,91.648,89.519997,517400,87.148064
2016-09-02,91.936,92.049,91.679,89.419998,614300,87.050728
2016-09-06,91.864,92.275,91.772,89.730003,727200,87.352516
2016-09-07,92.306,92.347,92.1,89.720001,877600,87.342773
2016-09-08,91.967,92.1,91.689,89.309998,563000,86.943642
2016-09-09,91.617,91.7,91.196,88.809998,729200,86.456894
2016-09-12,91.217,91.361,91.063,88.82,1167700,86.466614
2016-09-13,91.289,91.299,90.806,88.540001,989100,86.194054
2016-09-14,90.991,91.268,90.96,88.730003,1265000,86.378998
2016-09-15,91.145,91.268,91.011,88.809998,1141200,86.456894
2016-09-16,91.237,91.35,91.135,88.830002,1595100,86.476364
2016-09-19,91.309,91.35,91.186,88.830002,459600,86.476364
2016-09-20,91.361,91.474,91.258,88.900002,461200,86.54451
2016-09-21,91.279,91.618,91.104,89.160004,488600,86.797615
2016-09-22,91.73,91.915,91.679,89.440002,750300,87.070198
2016-09-23,91.813,91.864,91.72,89.330002,456600,86.963112
2016-09-26,91.926,92.08,91.915,89.57,1428300,87.196754
2016-09-27,92.121,92.275,92.008,89.779999,2046000,87.401199
2016-09-28,92.234,92.285,92.141,89.760002,1316000,87.381721
2016-09-29,92.121,92.182,91.987,89.690002,710700,87.313591
2016-09-30,92.059,92.162,91.843,89.580002,613400,87.206482
2016-10-03,91.594,91.635,91.297,89.230003,1251600,87.0923
2016-10-04,91.389,91.43,91.103,88.93,1800200,86.799484
2016-10-05,91.185,91.215,90.898,88.739998,970600,86.614029
2016-10-06,91,91.123,90.877,88.830002,487600,86.701881
2016-10-07,91.103,91.174,90.887,88.970001,435900,86.838516
2016-10-10,91.072,91.154,90.939,88.919998,451000,86.789719
2016-10-11,90.908,91.103,90.785,88.790001,574300,86.662834
2016-10-12,90.898,91.051,90.805,88.870003,519100,86.740929
2016-10-13,91.072,91.379,91.031,89.050003,852900,86.916595
2016-10-14,91.062,91.215,90.928,88.75,411000,86.623795
2016-10-17,91.041,91.164,90.99,88.910004,569200,86.779968
2016-10-18,91.072,91.338,91,89.139999,410600,87.004448
2016-10-19,91.307,91.441,91.267,89.209999,452200,87.072769
2016-10-20,91.451,91.492,91.287,89.209999,871600,87.072769
2016-10-21,91.4,91.471,91.267,89.25,504400,87.111801
2016-10-24,91.471,91.471,91.236,89.07,427900,86.936111
2016-10-25,91.205,91.41,91.174,89.080002,699800,86.945877
2016-10-26,91.082,91.246,91.021,88.870003,609300,86.740929
2016-10-27,90.816,90.846,90.621,88.559998,426800,86.438339
