"Date","PXH.Open","PXH.High","PXH.Low","PXH.Close","PXH.Volume","PXH.Adjusted"
2013-01-10,25.712,25.813,25.622,23.02,39400,20.56505
2013-01-11,25.678,25.678,25.555,22.889999,39000,20.448912
2013-01-14,25.712,25.824,25.645,23.040001,129500,20.582914
2013-01-15,25.69,25.701,25.555,22.940001,72300,20.49358
2013-01-16,25.41,25.656,25.41,22.870001,86500,20.431046
2013-01-17,25.79,25.858,25.734,23.040001,50200,20.582914
2013-01-18,25.768,25.835,25.723,23.07,76400,20.609716
2013-01-22,25.701,25.757,25.634,23,74400,20.54718
2013-01-23,25.589,25.701,25.589,22.92,54800,20.475714
2013-01-24,25.634,25.802,25.589,22.92,78500,20.475714
2013-01-25,25.678,25.723,25.544,22.950001,100600,20.502514
2013-01-28,25.622,25.622,25.376,22.75,92500,20.323845
2013-01-29,25.522,25.746,25.522,23,34700,20.54718
2013-01-30,25.544,25.589,25.443,22.790001,54400,20.359579
2013-01-31,25.477,25.6,25.477,22.85,64800,20.413177
2013-02-01,25.746,25.846,25.678,23.040001,55600,20.582914
2013-02-04,25.567,25.578,25.365,22.700001,97800,20.279179
2013-02-05,25.567,25.589,25.477,22.790001,82800,20.359579
2013-02-06,25.298,25.399,25.264,22.68,35600,20.261309
2013-02-07,25.399,25.399,25.108,22.530001,112300,20.127306
2013-02-08,25.231,25.343,25.231,22.59,56100,20.180906
2013-02-11,25.253,25.275,25.164,22.540001,41300,20.13624
2013-02-12,25.287,25.41,25.186,22.620001,56100,20.207706
2013-02-13,25.499,25.533,25.399,22.74,57300,20.314909
2013-02-14,25.298,25.432,25.287,22.709999,22300,20.288103
2013-02-15,25.443,25.499,25.309,22.65,37900,20.234505
2013-02-19,25.399,25.455,25.365,22.700001,44900,20.279179
2013-02-20,25.354,25.421,25.052,22.389999,51900,20.002228
2013-02-21,24.895,24.895,24.626,22.09,185200,19.73423
2013-02-22,24.873,24.895,24.794,22.219999,91800,19.850365
2013-02-25,25.029,25.13,24.548,21.93,59400,19.59129
2013-02-26,24.693,24.727,24.526,22.02,141500,19.671692
2013-02-27,24.727,24.917,24.637,22.23,68800,19.859295
2013-02-28,24.94,24.996,24.817,22.17,73900,19.805696
2013-03-01,24.682,24.873,24.626,22.200001,64400,19.832495
2013-03-04,24.604,24.626,24.458,21.98,117100,19.635958
2013-03-05,24.794,25.007,24.794,22.27,103300,19.895029
2013-03-06,25.018,25.152,24.984,22.4,57000,20.011168
2013-03-07,25.119,25.242,25.119,22.51,79000,20.109438
2013-03-08,25.421,25.511,25.331,22.76,69000,20.332777
2013-03-11,25.32,25.376,25.264,22.629999,50800,20.216639
2013-03-12,25.331,25.354,25.074,22.42,60400,20.029037
2013-03-13,25.018,25.018,24.817,22.17,46200,19.805696
2013-03-14,24.873,24.996,24.861,22.26,59300,19.886097
2013-03-15,24.732,24.754,24.631,22.059999,119400,19.739353
2013-03-18,24.274,24.441,24.274,21.77,45600,19.479858
2013-03-19,24.274,24.385,24.028,21.58,192500,19.309845
2013-03-20,24.285,24.318,24.206,21.68,115800,19.399328
2013-03-21,24.173,24.218,23.961,21.49,178100,19.229311
2013-03-22,23.961,24.061,23.871,21.48,138100,19.220364
2013-03-25,24.084,24.195,23.838,21.41,402200,19.15773
2013-03-26,24.072,24.206,24.05,21.639999,192900,19.363531
2013-03-27,23.949,24.24,23.938,21.690001,44900,19.408272
2013-03-28,24.229,24.285,24.128,21.73,43600,19.444067
2013-04-01,24.296,24.296,23.994,21.469999,87600,19.211414
2013-04-02,24.128,24.162,23.972,21.459999,161900,19.202465
2013-04-03,23.86,23.972,23.681,21.200001,108200,18.96982
2013-04-04,23.826,23.849,23.636,21.24,119400,19.005611
2013-04-05,23.458,23.815,23.324,21.25,56100,19.014559
2013-04-08,23.603,23.748,23.581,21.219999,135300,18.987709
2013-04-09,23.838,24.117,23.737,21.5,68700,19.23826
2013-04-10,24.173,24.329,24.173,21.67,66900,19.390379
2013-04-11,24.229,24.229,24.084,21.59,45700,19.318792
2013-04-12,23.961,23.961,23.681,21.33,72000,19.086143
2013-04-15,23.514,23.514,23.078,20.66,63600,18.486626
2013-04-16,23.502,23.558,23.357,21.059999,145700,18.844547
2013-04-17,23.223,23.29,22.955,20.65,290000,18.477674
2013-04-18,23.257,23.257,23.011,20.67,173200,18.495571
2013-04-19,23.469,23.547,23.402,21.059999,111800,18.844547
2013-04-22,23.502,23.536,23.357,21.040001,65400,18.826654
2013-04-23,23.525,23.737,23.491,21.18,89300,18.951925
2013-04-24,23.759,24.005,23.748,21.42,97800,19.166677
2013-04-25,23.994,24.173,23.972,21.52,95700,19.256157
2013-04-26,23.961,24.005,23.826,21.41,68700,19.15773
2013-04-29,24.05,24.296,24.05,21.690001,73000,19.408272
2013-04-30,24.251,24.564,24.206,21.969999,60700,19.658815
2013-05-01,24.486,24.486,24.173,21.68,49700,19.399328
2013-05-02,24.274,24.542,24.274,21.940001,252600,19.631973
2013-05-03,24.687,24.788,24.642,22.07,48100,19.748295
2013-05-06,24.586,24.732,24.586,22.08,56700,19.757248
2013-05-07,24.81,24.966,24.765,22.309999,27800,19.963051
2013-05-08,25.078,25.19,25.078,22.52,52900,20.150961
2013-05-09,25.112,25.123,24.877,22.299999,57100,19.9541
2013-05-10,24.866,24.866,24.698,22.209999,73500,19.873569
2013-05-13,24.665,24.665,24.519,22.02,103600,19.70356
2013-05-14,24.564,24.698,24.508,21.969999,33200,19.658815
2013-05-15,24.441,24.586,24.43,21.969999,35200,19.658815
2013-05-16,24.475,24.609,24.441,21.889999,91900,19.587234
2013-05-17,24.598,24.598,24.497,21.99,45000,19.676712
2013-05-20,24.519,24.698,24.519,22.030001,74900,19.712509
2013-05-21,24.676,24.698,24.486,22.049999,67500,19.730402
2013-05-22,24.788,24.944,24.318,21.82,105100,19.524599
2013-05-23,23.961,24.24,23.86,21.67,58300,19.390379
2013-05-24,24.028,24.039,23.871,21.43,185400,19.175625
2013-05-28,24.251,24.285,23.972,21.5,153300,19.23826
2013-05-29,23.782,23.804,23.636,21.17,36000,18.942976
2013-05-30,23.603,23.759,23.581,21.18,54200,18.951925
2013-05-31,23.424,23.435,23.156,20.75,60400,18.567158
2013-06-03,23.212,23.48,23.134,20.969999,95300,18.764015
2013-06-04,23.413,23.424,23.122,20.77,41100,18.585056
2013-06-05,23.189,23.201,22.765,20.370001,77100,18.227133
2013-06-06,22.687,22.899,22.575,20.459999,504000,18.307661
2013-06-07,22.798,22.955,22.631,20.35,66900,18.209242
2013-06-10,22.541,22.597,22.441,20.16,54100,18.039225
2013-06-11,22.038,22.195,21.96,19.709999,110700,17.636564
2013-06-12,22.15,22.184,21.826,19.629999,97000,17.564976
2013-06-13,21.893,22.385,21.893,20.030001,132000,17.922899
2013-06-14,22.318,22.351,22.005,19.74,51300,17.663408
2013-06-17,22.228,22.385,22.105,19.879999,89000,17.788681
2013-06-18,22.061,22.262,22.061,19.889999,56000,17.797625
2013-06-19,22.083,22.117,21.547,19.33,44800,17.296541
2013-06-20,21.111,21.111,20.474,18.5,76600,16.553848
2013-06-21,20.647,20.725,20.292,18.59,98000,16.737528
2013-06-24,20.237,20.337,19.903,18.18,73900,16.36838
2013-06-25,20.525,20.636,20.348,18.57,53700,16.719517
2013-06-26,20.77,20.97,20.747,18.83,52100,16.953608
2013-06-27,20.992,21.181,20.992,19.040001,60100,17.142687
2013-06-28,21.047,21.281,20.992,19.15,112600,17.241722
2013-07-01,21.369,21.425,21.269,19.18,70900,17.26873
2013-07-02,21.269,21.325,20.803,18.860001,100200,16.980616
2013-07-03,20.736,20.792,20.659,18.65,405300,16.791546
2013-07-05,20.847,20.847,20.448,18.6,36900,16.746527
2013-07-08,20.625,20.781,20.625,18.57,113500,16.719517
2013-07-09,20.792,20.881,20.714,18.719999,320800,16.854568
2013-07-10,20.847,20.87,20.67,18.65,65700,16.791546
2013-07-11,21.336,21.636,21.303,19.48,60100,17.538832
2013-07-12,21.369,21.492,21.369,19.309999,35800,17.385775
2013-07-15,21.547,21.792,21.547,19.57,95600,17.619869
2013-07-16,21.814,21.814,21.603,19.58,55600,17.628872
2013-07-17,21.958,22.025,21.903,19.809999,41800,17.835949
2013-07-18,21.869,21.98,21.792,19.67,95000,17.709906
2013-07-19,21.736,21.747,21.658,19.57,28100,17.619869
2013-07-22,21.803,21.991,21.714,19.76,289300,17.790936
2013-07-23,22.258,22.302,22.147,20,37300,18.007017
2013-07-24,22.18,22.18,21.858,19.77,45700,17.79994
2013-07-25,21.858,22.136,21.858,19.93,71400,17.943995
2013-07-26,22.014,22.058,21.836,19.860001,47400,17.88097
2013-07-29,21.869,21.891,21.758,19.639999,76200,17.68289
2013-07-30,21.903,21.903,21.669,19.530001,37800,17.583855
2013-07-31,21.569,21.792,21.481,19.440001,54500,17.502823
2013-08-01,21.847,21.958,21.78,19.73,40100,17.763927
2013-08-02,21.758,21.991,21.758,19.700001,33300,17.736914
2013-08-05,21.825,21.825,21.714,19.58,52000,17.628872
2013-08-06,21.625,21.625,21.403,19.290001,67400,17.367767
2013-08-07,21.225,21.347,21.214,19.1,131400,17.196705
2013-08-08,21.425,21.769,21.369,19.549999,111700,17.601858
2013-08-09,21.636,21.903,21.636,19.620001,43700,17.664886
2013-08-12,21.936,22.102,21.914,19.75,128600,17.781931
2013-08-13,22.036,22.114,21.958,19.85,31600,17.871967
2013-08-14,22.114,22.191,22.102,19.93,50900,17.943995
2013-08-15,21.847,21.958,21.714,19.76,86100,17.790936
2013-08-16,21.969,22.047,21.736,19.58,71900,17.628872
2013-08-19,21.625,21.658,21.414,19.280001,39100,17.358768
2013-08-20,21.347,21.58,21.336,19.32,42500,17.394779
2013-08-21,21.269,21.269,20.981,18.889999,56100,17.007627
2013-08-22,21.214,21.436,21.147,19.27,48100,17.349764
2013-08-23,21.636,21.703,21.481,19.5,31300,17.556845
2013-08-26,21.736,21.736,21.447,19.33,29200,17.403782
2013-08-27,21.103,21.147,20.947,18.889999,69100,17.007627
2013-08-28,21.014,21.214,20.925,18.93,28200,17.043642
2013-08-29,21.047,21.314,21.025,18.969999,36500,17.079659
2013-08-30,21.303,21.303,21.058,19.02,28400,17.124676
2013-09-03,21.458,21.547,21.314,19.200001,31200,17.286739
2013-09-04,21.436,21.625,21.392,19.440001,35800,17.502823
2013-09-05,21.503,21.991,21.503,19.75,53100,17.781931
2013-09-06,22.169,22.358,22.036,20.049999,182800,18.052036
2013-09-09,22.447,22.869,22.447,20.58,51100,18.529222
2013-09-10,22.98,23.047,22.902,20.74,46400,18.673277
2013-09-11,22.947,23.08,22.847,20.75,111300,18.682283
2013-09-12,22.958,22.958,22.713,20.459999,51800,18.421179
2013-09-13,22.836,22.891,22.691,20.59,101100,18.538225
2013-09-16,23.235,23.269,23.08,20.82,98200,18.745308
2013-09-17,23.191,23.202,23.124,20.860001,116900,18.781317
2013-09-18,23.235,24.057,23.047,21.639999,94700,19.483593
2013-09-19,24.057,24.057,23.846,21.58,104900,19.429573
2013-09-20,23.218,23.218,22.736,20.77,75900,18.97373
2013-09-23,22.846,22.955,22.813,20.91,41600,19.101622
2013-09-24,22.714,22.868,22.671,20.75,27800,18.95546
2013-09-25,22.769,22.769,22.561,20.66,69400,18.873243
2013-09-26,22.682,22.725,22.463,20.620001,82800,18.836704
2013-09-27,22.474,22.474,22.32,20.43,27100,18.663134
2013-09-30,22.255,22.298,22.134,20.299999,80000,18.544376
2013-10-01,22.309,22.583,22.309,20.610001,37900,18.827566
2013-10-02,22.441,22.649,22.397,20.690001,171000,18.900648
2013-10-03,22.725,22.758,22.485,20.67,20500,18.882381
2013-10-04,22.638,22.835,22.594,20.85,66300,19.046808
2013-10-07,22.474,22.758,22.474,20.700001,17900,18.909784
2013-10-08,22.868,22.868,22.43,20.57,36400,18.791023
2013-10-09,22.671,22.693,22.474,20.65,44800,18.864103
2013-10-10,22.966,23.141,22.944,21.120001,30200,19.293459
2013-10-11,23.043,23.229,22.999,21.200001,88600,19.366545
2013-10-14,23.01,23.36,23.01,21.32,14900,19.476158
2013-10-15,23.174,23.306,23.13,21.139999,51000,19.311729
2013-10-16,23.207,23.47,23.207,21.33,22900,19.485296
2013-10-17,23.349,23.459,23.306,21.4,35400,19.549244
2013-10-18,23.524,23.59,23.426,21.440001,68700,19.585787
2013-10-21,23.514,23.514,23.349,21.43,57800,19.576651
2013-10-22,23.535,23.732,23.524,21.530001,61900,19.667999
2013-10-23,23.229,23.262,23.054,21.07,174800,19.247786
2013-10-24,23.098,23.109,22.977,21.049999,28300,19.229509
2013-10-25,23.119,23.185,22.977,21.17,30800,19.339134
2013-10-28,23.218,23.371,23.218,21.299999,12800,19.457895
2013-10-29,23.371,23.448,23.349,21.379999,19500,19.530973
2013-10-30,23.514,23.514,23.218,21.32,29100,19.476158
2013-10-31,23.503,23.503,23.207,21.23,38700,19.393948
2013-11-01,23.273,23.273,23.01,21.15,43300,19.320866
2013-11-04,23.152,23.36,23.152,21.34,98700,19.494432
2013-11-05,23.01,23.032,22.901,20.940001,915400,19.129028
2013-11-06,23.065,23.098,22.988,21.02,35300,19.202108
2013-11-07,22.922,23.163,22.605,20.65,41200,18.864103
2013-11-08,22.528,22.583,22.288,20.629999,55400,18.845839
2013-11-11,22.474,22.539,22.43,20.51,20800,18.736216
2013-11-12,22.55,22.55,22.167,20.379999,39700,18.617456
2013-11-13,22.134,22.364,22.123,20.41,37400,18.644865
2013-11-14,22.288,22.736,22.288,20.73,227300,18.937185
2013-11-15,23.043,23.185,22.966,21.059999,59600,19.238646
2013-11-18,23.371,23.59,23.349,21.34,64600,19.494432
2013-11-19,23.492,23.492,23.152,21.18,66900,19.34827
2013-11-20,23.119,23.196,22.736,20.809999,383100,19.010271
2013-11-21,22.747,22.791,22.649,20.76,413900,18.964596
2013-11-22,22.791,22.944,22.725,20.9,336400,19.092487
2013-11-25,22.89,22.901,22.583,20.67,75700,18.882381
2013-11-26,22.561,22.583,22.364,20.59,50600,18.809298
2013-11-27,22.583,22.693,22.506,20.639999,88700,18.854971
2013-11-29,22.605,22.813,22.463,20.799999,28000,19.001133
2013-12-02,22.561,22.616,22.189,20.32,87300,18.562647
2013-12-03,22.123,22.342,22.069,20.35,646800,18.59005
2013-12-04,22.2,22.222,21.97,20.25,142400,18.498699
2013-12-05,22.145,22.266,22.069,20.17,30900,18.425617
2013-12-06,22.474,22.616,22.364,20.58,98600,18.800159
2013-12-09,22.605,22.66,22.539,20.59,55000,18.809298
2013-12-10,22.452,22.594,22.452,20.610001,55300,18.827566
2013-12-11,22.463,22.463,22.014,20.120001,94500,18.379944
2013-12-12,21.981,22.047,21.806,20.059999,279200,18.325132
2013-12-13,21.97,22.069,21.915,20.129999,66800,18.389076
2013-12-16,22.145,22.288,22.145,20.27,124700,18.516973
2013-12-17,22.058,22.298,22.036,20.129999,127700,18.389076
2013-12-18,22.134,22.605,21.861,20.52,279800,18.745348
2013-12-19,21.926,22.2,21.893,20.200001,114100,18.453026
2013-12-20,21.968,21.979,21.805,20.059999,184600,18.427301
2013-12-23,21.903,22.044,21.837,20.09,209000,18.454865
2013-12-24,22.001,22.066,21.914,20.27,28200,18.620213
2013-12-26,21.892,21.979,21.848,20.09,36300,18.454865
2013-12-27,21.935,22.044,21.859,20.25,58500,18.601839
2013-12-30,22.099,22.197,22.077,20.32,82600,18.666142
2013-12-31,22.284,22.305,22.12,20.49,50400,18.822306
2014-01-02,21.99,21.99,21.554,19.83,140100,18.216024
2014-01-03,21.641,21.641,21.424,19.77,51400,18.160908
2014-01-06,21.206,21.369,21.162,19.58,46400,17.98637
2014-01-07,21.38,21.533,21.358,19.68,374900,18.078234
2014-01-08,21.326,21.413,21.239,19.559999,93500,17.967999
2014-01-09,21.206,21.228,21.021,19.49,59500,17.903696
2014-01-10,21.228,21.62,21.228,19.83,37100,18.216024
2014-01-13,21.5,21.62,21.239,19.58,89900,17.98637
2014-01-14,21.489,21.631,21.358,19.860001,138600,18.24358
2014-01-15,21.652,21.652,21.522,19.85,204400,18.234396
2014-01-16,21.478,21.554,21.38,19.690001,100500,18.08742
2014-01-17,21.369,21.38,21.304,19.620001,86000,18.023117
2014-01-21,21.435,21.478,21.26,19.639999,451400,18.041489
2014-01-22,21.445,21.598,21.435,19.83,95200,18.216024
2014-01-23,21.337,21.337,20.912,19.309999,207200,17.738346
2014-01-24,20.923,20.923,20.509,18.860001,157800,17.324974
2014-01-27,20.531,20.575,20.292,18.799999,218500,17.269854
2014-01-28,20.662,20.662,20.455,18.860001,214900,17.324974
2014-01-29,20.194,20.379,20.009,18.440001,158500,16.939159
2014-01-30,20.335,20.455,20.248,18.67,54900,17.150436
2014-01-31,20.009,20.39,20.009,18.620001,142200,17.104506
2014-02-03,20.172,20.172,19.693,18.110001,286900,16.636017
2014-02-04,19.965,20.117,19.965,18.379999,1515500,16.884035
2014-02-05,20.03,20.03,19.769,18.33,83700,16.838112
2014-02-06,20.052,20.4,20.052,18.700001,161400,17.177996
2014-02-07,20.444,20.542,20.335,18.83,106500,17.297413
2014-02-10,20.368,20.368,20.183,18.58,353400,17.067759
2014-02-11,20.477,20.738,20.444,19.040001,143000,17.490324
2014-02-12,20.771,20.879,20.618,18.959999,96000,17.416834
2014-02-13,20.368,20.705,20.368,19.01,41200,17.462763
2014-02-14,20.727,20.999,20.727,19.219999,118200,17.65567
2014-02-18,20.781,20.869,20.662,18.98,43700,17.435204
2014-02-19,20.531,20.738,20.52,18.889999,94300,17.352533
2014-02-20,20.542,20.727,20.498,19,77900,17.453577
2014-02-21,20.781,20.847,20.771,19.120001,88900,17.563814
2014-02-24,20.76,20.945,20.76,19.110001,102300,17.554623
2014-02-25,20.727,20.727,20.466,18.82,34400,17.288227
2014-02-26,20.498,20.585,20.379,18.77,33200,17.242296
2014-02-27,20.553,20.803,20.52,19.08,52500,17.527065
2014-02-28,20.727,20.76,20.52,18.91,133200,17.370901
2014-03-03,20.096,20.237,19.878,18.52,1117500,17.012648
2014-03-04,20.531,20.694,20.52,18.950001,83900,17.40765
2014-03-05,20.509,20.618,20.498,18.9,142600,17.361713
2014-03-06,20.705,20.901,20.596,19.110001,85300,17.554623
2014-03-07,20.749,20.749,20.433,18.860001,82200,17.324974
2014-03-10,20.324,20.368,20.194,18.709999,42400,17.18718
2014-03-11,20.324,20.498,20.074,18.49,70800,16.985086
2014-03-12,19.976,20.172,19.976,18.49,85200,16.985086
2014-03-13,20.226,20.226,19.736,18.190001,129300,16.709505
2014-03-14,19.9,20.052,19.9,18.360001,148200,16.865667
2014-03-17,20.063,20.259,20.063,18.559999,34800,17.049387
2014-03-18,20.226,20.553,20.226,18.84,78100,17.306599
2014-03-19,20.4,20.477,20.117,18.530001,76500,17.021832
2014-03-20,20.063,20.313,20.041,18.59,51500,17.07695
2014-03-21,20.186,20.523,20.186,18.68,130100,17.184578
2014-03-24,20.447,20.566,20.349,18.82,112300,17.313375
2014-03-25,20.74,20.871,20.74,19.15,73300,17.616953
2014-03-26,21.012,21.11,20.871,19.219999,147100,17.681353
2014-03-27,21.045,21.273,21.045,19.559999,116300,17.994135
2014-03-28,21.403,21.556,21.371,19.690001,55600,18.113726
2014-03-31,21.61,21.697,21.577,19.879999,158900,18.288515
2014-04-01,21.697,21.795,21.632,20.049999,27500,18.444908
2014-04-02,21.675,21.936,21.653,20.16,388800,18.546099
2014-04-03,21.893,21.893,21.577,20.049999,109500,18.444908
2014-04-04,22.077,22.251,21.838,20.110001,49900,18.500103
2014-04-07,21.827,22.067,21.827,20.27,31700,18.647295
2014-04-08,22.317,22.458,22.164,20.459999,43500,18.822083
2014-04-09,22.219,22.425,22.11,20.549999,49100,18.904879
2014-04-10,22.327,22.425,22.088,20.34,46300,18.711693
2014-04-11,21.99,22.208,21.958,20.42,80200,18.785288
2014-04-14,22.175,22.175,22.001,20.33,38300,18.702492
2014-04-15,21.958,21.958,21.403,19.92,89400,18.325315
2014-04-16,21.806,21.893,21.697,20.1,60100,18.490904
2014-04-17,21.969,22.251,21.795,20.4,116700,18.766886
2014-04-21,22.067,22.143,21.99,20.32,56900,18.693289
2014-04-22,21.98,22.077,21.98,20.23,55600,18.610498
2014-04-23,21.86,21.86,21.697,20.07,49400,18.463305
2014-04-24,21.795,21.838,21.664,20.07,362100,18.463305
2014-04-25,21.621,21.621,21.403,19.799999,242800,18.21492
2014-04-28,21.566,21.795,21.545,19.99,101700,18.389709
2014-04-29,21.806,22.077,21.784,20.17,150900,18.555304
2014-04-30,21.871,21.903,21.784,20.15,50800,18.5369
2014-05-01,21.773,21.958,21.773,20.15,94900,18.5369
2014-05-02,21.871,22.088,21.773,20.32,467800,18.693289
2014-05-05,22.045,22.045,21.914,20.24,60300,18.619694
2014-05-06,22.121,22.306,22.056,20.41,76100,18.776087
2014-05-07,22.262,22.447,22.219,20.639999,26800,18.987673
2014-05-08,22.567,22.567,22.425,20.65,56200,18.996874
2014-05-09,22.393,22.447,22.349,20.58,22200,18.932476
2014-05-12,22.61,22.654,22.567,20.84,32500,19.171665
2014-05-13,22.762,22.806,22.708,20.9,63500,19.22686
2014-05-14,22.73,22.936,22.73,21.030001,71200,19.346453
2014-05-15,22.784,22.784,22.567,20.83,38900,19.162466
2014-05-16,22.827,22.958,22.795,21.110001,7600,19.420052
2014-05-19,22.99,23.012,22.936,21.17,53200,19.475246
2014-05-20,22.773,22.969,22.708,20.93,21200,19.254457
2014-05-21,22.936,22.958,22.86,21.09,25700,19.401653
2014-05-22,22.969,23.056,22.969,21.209999,28400,19.512045
2014-05-23,23.088,23.154,23.034,21.23,76500,19.530441
2014-05-27,22.969,22.969,22.74,21.01,94200,19.328056
2014-05-28,22.98,22.99,22.838,21.129999,44200,19.438444
2014-05-29,22.99,23.034,22.947,21.139999,31400,19.447645
2014-05-30,22.838,22.86,22.643,20.91,34600,19.236061
2014-06-02,22.773,22.817,22.719,20.93,96000,19.254457
2014-06-03,22.697,22.925,22.697,21.049999,159600,19.364851
2014-06-04,22.806,22.806,22.751,20.950001,53700,19.272858
2014-06-05,23.001,23.012,22.914,21.139999,41700,19.447645
2014-06-06,23.23,23.317,23.164,21.42,100200,19.705231
2014-06-09,23.371,23.534,23.306,21.629999,182400,19.89842
2014-06-10,23.491,23.632,23.458,21.74,56700,19.999613
2014-06-11,23.567,23.599,23.491,21.68,147200,19.944414
2014-06-12,23.567,23.588,23.349,21.559999,53200,19.834026
2014-06-13,23.414,23.567,23.393,21.67,31900,19.935221
2014-06-16,23.447,23.447,23.338,21.5,81100,19.778828
2014-06-17,23.36,23.404,23.219,21.52,392200,19.797224
2014-06-18,23.317,23.686,23.317,21.780001,67800,20.036413
2014-06-19,23.523,23.654,23.48,21.68,56900,19.944414
2014-06-20,23.121,23.132,23.056,21.440001,29800,19.881365
2014-06-23,23.067,23.099,22.981,21.4,29300,19.844267
2014-06-24,23.153,23.337,23.002,21.35,54200,19.797903
2014-06-25,22.938,23.035,22.938,21.33,105400,19.779356
2014-06-26,23.11,23.11,22.959,21.370001,117900,19.81645
2014-06-27,23.067,23.11,22.991,21.43,66300,19.872087
2014-06-30,23.121,23.121,22.97,21.32,55000,19.770086
2014-07-01,23.088,23.25,23.088,21.51,75300,19.946274
2014-07-02,23.337,23.337,23.207,21.549999,96000,19.983364
2014-07-03,23.239,23.412,23.239,21.709999,106300,20.131733
2014-07-07,23.412,23.466,23.347,21.75,124900,20.168825
2014-07-08,23.509,23.509,23.347,21.709999,28300,20.131733
2014-07-09,23.434,23.595,23.39,21.870001,63600,20.280104
2014-07-10,23.326,23.52,23.239,21.809999,82600,20.224461
2014-07-11,23.401,23.531,23.401,21.809999,44800,20.224461
2014-07-14,23.628,23.8,23.628,22.07,52900,20.465561
2014-07-15,23.789,23.8,23.628,22.040001,49200,20.437742
2014-07-16,23.919,23.919,23.8,22.139999,177200,20.530474
2014-07-17,23.66,23.66,23.326,21.66,89700,20.085367
2014-07-18,23.671,23.854,23.671,22.040001,24200,20.437742
2014-07-21,23.692,23.962,23.692,22.219999,73000,20.604654
2014-07-22,24.286,24.286,24.178,22.48,44000,20.845755
2014-07-23,24.221,24.221,24.145,22.4,173700,20.771574
2014-07-24,24.242,24.339,24.232,22.530001,46800,20.89212
2014-07-25,24.242,24.242,24.113,22.440001,25100,20.808662
2014-07-28,24.113,24.242,24.027,22.48,80900,20.845755
2014-07-29,24.221,24.221,24.027,22.290001,39700,20.669567
2014-07-30,24.145,24.188,23.779,22.17,56600,20.55829
2014-07-31,23.552,23.628,23.412,21.780001,74400,20.196644
2014-08-01,23.541,23.617,23.347,21.860001,46600,20.270832
2014-08-04,23.66,23.843,23.563,22.1,72500,20.493383
2014-08-05,23.595,23.595,23.261,21.67,196200,20.094643
2014-08-06,23.196,23.337,23.099,21.559999,450700,19.992636
2014-08-07,23.369,23.369,23.088,21.51,233000,19.946274
2014-08-08,23.239,23.401,23.196,21.700001,61800,20.122461
2014-08-11,23.617,23.736,23.585,21.93,62700,20.335743
2014-08-12,23.649,23.692,23.574,21.959999,180700,20.363554
2014-08-13,23.919,23.919,23.682,22,99800,20.400652
2014-08-14,23.768,23.779,23.703,22.030001,39400,20.428469
2014-08-15,23.811,23.886,23.638,22.120001,54600,20.511929
2014-08-18,23.994,24.091,23.919,22.34,38200,20.715933
2014-08-19,24.178,24.307,24.156,22.540001,48500,20.901396
2014-08-20,24.199,24.35,24.199,22.559999,130600,20.919937
2014-08-21,24.307,24.318,24.242,22.51,16000,20.873573
2014-08-22,24.296,24.307,24.135,22.42,42000,20.790117
2014-08-25,24.307,24.404,24.286,22.629999,26800,20.984848
2014-08-26,24.426,24.544,24.426,22.75,73200,21.096128
2014-08-27,24.598,24.749,24.566,22.950001,32000,21.28159
2014-08-28,24.501,24.501,24.393,22.700001,29600,21.049759
2014-08-29,24.631,24.631,24.404,22.75,71500,21.096128
2014-09-02,24.544,24.674,24.458,22.84,72900,21.179583
2014-09-03,25.094,25.181,25.019,23.25,660500,21.559778
2014-09-04,25.127,25.127,24.825,23.059999,48300,21.383591
2014-09-05,24.943,25.094,24.879,23.26,90900,21.56905
2014-09-08,25.008,25.008,24.695,22.940001,44000,21.272314
2014-09-09,24.685,24.685,24.35,22.66,67600,21.012671
2014-09-10,24.253,24.307,24.07,22.52,160300,20.882851
2014-09-11,24.178,24.178,24.037,22.379999,536500,20.753025
2014-09-12,23.919,23.919,23.671,22.030001,125800,20.428469
2014-09-15,23.649,23.692,23.509,21.91,49200,20.317194
2014-09-16,23.725,24.156,23.703,22.26,79500,20.64175
2014-09-17,24.005,24.016,23.768,22.040001,33600,20.437742
2014-09-18,23.692,23.768,23.66,21.959999,87500,20.363554
2014-09-19,23.085,23.085,22.723,21.43,84300,20.144533
2014-09-22,22.5,22.5,22.276,21.059999,77500,19.79673
2014-09-23,22.393,22.478,22.244,20.98,182000,19.721523
2014-09-24,22.436,22.659,22.361,21.25,119100,19.97533
2014-09-25,22.244,22.266,21.978,20.719999,119400,19.477123
2014-09-26,22.032,22.298,22.032,20.9,54400,19.646326
2014-09-29,21.553,21.702,21.436,20.24,65800,19.025915
2014-09-30,21.489,21.553,21.34,20.24,185200,19.025915
2014-10-01,21.34,21.393,21.01,19.82,72000,18.631111
2014-10-02,21.17,21.255,20.819,19.870001,1155600,18.67811
2014-10-03,21.234,21.404,21.17,20.1,115500,18.894312
2014-10-06,21.978,22.053,21.861,20.58,73100,19.345522
2014-10-07,21.893,21.968,21.723,20.469999,87600,19.242119
2014-10-08,21.819,22.117,21.5,20.75,122300,19.505325
2014-10-09,22.032,22.032,21.744,20.48,4e+05,19.25152
2014-10-10,21.627,21.627,21.244,19.969999,43300,18.772108
2014-10-13,21.691,21.946,21.659,20.389999,25500,19.166918
2014-10-14,21.755,21.978,21.595,20.48,68400,19.25152
