"Date","VB.Open","VB.High","VB.Low","VB.Close","VB.Volume","VB.Adjusted"
2012-03-20,85.499,85.597,84.956,78.620003,323300,72.450752
2012-03-21,85.499,85.727,84.978,78.580002,253100,72.413902
2012-03-22,84.393,84.708,83.862,77.779999,289000,71.694
2012-03-23,84.459,85.142,83.732,78.400002,230600,72.265488
2012-03-26,86.064,86.683,85.934,79.860001,297100,73.611252
2012-03-27,86.726,86.9,86.118,79.389999,287800,73.178024
2012-03-28,86.238,86.379,85.001,79.029999,307400,72.846176
2012-03-29,85.153,85.674,84.491,78.739998,247500,72.578873
2012-03-30,85.945,86.108,85.044,78.720001,228100,72.560448
2012-04-02,85.12,86.411,84.99,79.470001,833000,73.251762
2012-04-03,86.097,86.401,85.446,79.190002,279900,72.993675
2012-04-04,84.979,85.229,84.122,77.959999,295300,71.859901
2012-04-05,84.231,84.676,84.079,77.650002,202100,71.574173
2012-04-09,82.755,83.276,82.56,76.470001,245800,70.486496
2012-04-10,82.712,82.885,80.868,74.660004,663600,68.818138
2012-04-11,81.757,82.213,81.562,75.599998,292300,69.684578
2012-04-12,82.104,83.677,82.104,76.889999,248100,70.873642
2012-04-13,83.168,83.168,82.289,75.959999,228000,70.016403
2012-04-16,82.766,82.951,81.714,75.970001,180200,70.025627
2012-04-17,83.168,84.274,82.94,77.169998,247200,71.131721
2012-04-18,83.298,83.493,82.864,76.650002,263900,70.652412
2012-04-19,83.178,83.96,82.321,76.32,340900,70.348236
2012-04-20,83.233,83.938,83.189,76.720001,266100,70.716942
2012-04-23,82.018,82.3,81.356,75.769997,363500,69.841263
2012-04-24,82.213,82.875,81.952,76.110001,279200,70.154671
2012-04-25,83.677,84.263,83.482,77.410004,235800,71.352951
2012-04-26,83.905,84.86,83.862,78.07,248900,71.961296
2012-04-27,85.044,85.511,84.187,78.720001,307100,72.560448
2012-04-30,85.283,85.37,84.426,77.919998,269700,71.823044
2012-05-01,84.61,85.999,84.393,78.089996,383000,71.979736
2012-05-02,84.144,85.001,83.818,78.290001,267400,72.164093
2012-05-03,84.817,84.947,83.352,77.169998,295900,71.131721
2012-05-04,83.2,83.211,82.083,75.82,489600,69.88736
2012-05-07,81.974,82.669,81.811,75.980003,276800,70.034836
2012-05-08,81.811,82.256,80.878,75.760002,346900,69.832069
2012-05-09,81.204,82.169,80.824,75.370003,410400,69.472565
2012-05-10,82.386,82.462,81.627,75.580002,208400,69.66613
2012-05-11,81.399,82.538,81.367,75.480003,314300,69.573967
2012-05-14,81.052,81.421,80.553,74.480003,279600,68.652206
2012-05-15,80.77,81.388,80.336,74.260002,350900,68.449425
2012-05-16,80.911,81.291,79.945,73.760002,343600,67.988548
2012-05-17,80.086,80.086,77.993,71.889999,612500,66.26487
2012-05-18,78.145,78.503,77.049,71.230003,453900,65.656502
2012-05-21,77.504,79.012,76.984,72.809998,429200,67.112892
2012-05-22,79.088,79.674,78.34,72.68,276400,66.993065
2012-05-23,78.069,79.446,77.472,73.099998,342000,67.38018
2012-05-24,79.305,79.587,78.47,73.239998,574600,67.509224
2012-05-25,79.49,79.794,79.132,73.220001,205700,67.490807
2012-05-29,80.271,80.792,79.707,74.239998,669900,68.430992
2012-05-30,79.859,79.859,78.915,72.870003,177200,67.168182
2012-05-31,79.012,79.262,77.776,72.68,288400,66.993065
2012-06-01,77.027,77.591,76.344,70.419998,692300,64.909882
2012-06-04,76.582,76.886,75.324,70.190002,531200,64.697876
2012-06-05,75.758,77.136,75.628,71.080002,255000,65.51825
2012-06-06,77.743,79.056,77.678,72.839996,264500,67.140533
2012-06-07,80.271,80.629,78.546,72.410004,612700,66.744186
2012-06-08,78.351,79.566,77.906,73.239998,371600,67.509224
2012-06-11,80.39,80.39,77.678,71.699997,426800,66.089737
2012-06-12,78.025,78.795,77.385,72.599998,331400,66.919319
2012-06-13,78.568,79.034,77.537,71.790001,347900,66.172691
2012-06-14,77.949,78.936,77.678,72.550003,399800,66.87323
2012-06-15,78.774,79.707,78.578,73.370003,196900,67.629074
2012-06-18,79.045,80.065,78.828,73.629997,299700,67.868721
2012-06-19,80.293,81.605,80.162,74.809998,275200,68.956413
2012-06-20,81.236,81.66,80.564,74.760002,554900,68.910301
2012-06-21,81.019,81.128,78.991,72.910004,291300,67.205048
2012-06-22,79.533,80.076,79.121,73.639999,336100,67.877937
2012-06-25,78.763,78.936,78.286,72.43,306000,66.762627
2012-06-26,78.806,79.316,78.166,72.760002,268300,67.066795
2012-06-27,79.067,80.13,79.067,73.769997,267200,67.997765
2012-06-28,79.436,80.195,78.958,73.860001,336100,68.080719
2012-06-29,81.898,82.56,81.432,76.040001,212700,70.090149
2012-07-02,82.864,83.352,82.126,76.769997,522300,70.763023
2012-07-03,83.395,84.361,83.341,77.730003,363100,71.647911
2012-07-05,84.383,84.621,83.808,77.709999,459600,71.629463
2012-07-06,83.536,83.634,82.983,76.830002,164100,70.818329
2012-07-09,83.2,83.385,82.734,76.580002,220000,70.587883
2012-07-10,83.602,83.775,81.79,75.68,187800,69.758316
2012-07-11,82.148,82.354,81.312,75.389999,157400,69.491005
2012-07-12,81.226,81.866,80.39,75.190002,170600,69.306648
2012-07-13,81.855,82.864,81.855,76.18,525500,70.219177
2012-07-16,82.549,82.712,81.963,75.889999,261500,69.951881
2012-07-17,82.81,82.951,81.519,76.190002,270500,70.228424
2012-07-18,82.506,83.536,82.452,76.599998,412300,70.606331
2012-07-19,83.547,83.602,82.766,76.43,307600,70.449623
2012-07-20,82.343,82.43,81.855,75.580002,170900,69.66613
2012-07-23,80.39,81.063,80.162,74.410004,162900,68.587692
2012-07-24,80.954,81.009,79.316,73.519997,160700,67.767311
2012-07-25,80.173,80.444,79.49,73.580002,745200,67.822632
2012-07-26,81.193,81.291,80.195,74.410004,183400,68.587692
2012-07-27,81.15,82.875,80.727,76.120003,195800,70.163887
2012-07-30,82.582,82.972,81.953,75.790001,386600,69.859695
2012-07-31,81.996,82.669,81.67,75.279999,208400,69.389618
2012-08-01,82.094,82.267,80.575,74.269997,307700,68.458641
2012-08-02,79.685,80.531,79.62,73.870003,293000,68.089951
2012-08-03,81.475,82.289,81.193,75.540001,265200,69.629272
2012-08-06,82.104,82.885,81.974,76.07,227900,70.117798
2012-08-07,83.157,83.873,82.972,76.790001,171200,70.781464
2012-08-08,82.972,83.591,82.831,76.779999,143300,70.77224
2012-08-09,83.298,83.862,83.287,77.080002,108200,71.048759
2012-08-10,83.352,83.591,83.016,76.959999,136200,70.938164
2012-08-13,83.395,83.395,82.495,76.870003,71900,70.855225
2012-08-14,83.916,83.96,82.885,76.669998,181900,70.670845
2012-08-15,83.005,83.808,82.972,77.220001,121900,71.177826
2012-08-16,83.743,84.762,83.471,77.980003,142600,71.878342
2012-08-17,84.741,85.251,84.535,78.470001,163200,72.330002
2012-08-20,85.012,85.099,84.469,78.220001,131600,72.099564
2012-08-21,85.283,85.956,84.632,78.330002,228700,72.200966
2012-08-22,84.741,84.968,84.296,78.040001,305800,71.933662
2012-08-23,84.578,84.578,83.862,77.510002,155800,71.445122
2012-08-24,83.927,84.567,83.677,77.709999,283300,71.629463
2012-08-27,84.73,84.838,84.144,77.82,125600,71.730865
2012-08-28,84.393,84.947,84.242,78.160004,147200,72.044266
2012-08-29,84.903,85.283,84.6,78.339996,106200,72.210175
2012-08-30,84.6,84.676,84.003,77.669998,107300,71.592598
2012-08-31,84.979,84.979,83.862,77.959999,153700,71.859901
2012-09-04,84.274,85.858,84.111,78.900002,138400,72.726341
2012-09-05,85.587,85.912,85.261,78.860001,177500,72.689468
2012-09-06,86.064,87.42,85.945,80.309998,426300,74.026039
2012-09-07,87.334,87.93,87.258,80.879997,212900,74.55143
2012-09-10,87.713,87.898,87.29,80.519997,388100,74.219582
2012-09-11,87.409,87.974,87.323,80.699997,148400,74.385513
2012-09-12,87.93,88.093,87.42,81.129997,167400,74.781876
2012-09-13,88.06,89.482,87.637,82.019997,306700,75.602226
2012-09-14,89.341,90.48,89.243,82.940002,288300,76.450249
2012-09-17,89.644,89.818,89.069,82.339996,218000,75.897194
2012-09-18,89.069,89.2,88.69,82.029999,132900,75.611443
2012-09-19,89.243,89.319,88.755,82,223700,75.583794
2012-09-20,88.429,88.668,87.984,81.629997,145400,75.242752
2012-09-21,89.189,89.33,88.69,81.779999,129500,75.381012
2012-09-24,88.277,88.798,88.06,81.389999,206700,75.02153
2012-09-25,88.82,88.82,86.943,80.190002,433700,73.915428
2012-09-26,87.041,87.084,86.075,79.699997,307000,73.463768
2012-09-27,86.845,87.659,86.466,80.559998,136900,74.256462
2012-09-28,87.106,87.377,86.628,80.139999,158900,73.869347
2012-10-01,87.247,87.865,86.618,80.239998,159700,73.961502
2012-10-02,87.594,87.594,86.824,80.370003,163900,74.081345
2012-10-03,87.388,87.659,86.683,80.32,122400,74.035233
2012-10-04,87.518,87.822,86.9,80.949997,215300,74.615944
2012-10-05,88.18,88.798,87.507,80.860001,204400,74.53299
2012-10-08,87.301,87.551,87.149,80.489998,206300,74.19194
2012-10-09,87.236,87.377,86.184,79.529999,170300,73.307053
2012-10-10,86.303,86.509,85.815,79.339996,182600,73.131935
2012-10-11,86.704,87.041,86.346,79.650002,140100,73.417694
2012-10-12,86.411,86.65,85.565,79.050003,386200,72.864624
2012-10-15,85.934,86.346,85.402,79.589996,220200,73.362366
2012-10-16,86.759,87.149,86.628,80.269997,227200,73.989159
2012-10-17,87.268,87.995,87.106,81.019997,242700,74.680481
2012-10-18,87.843,87.984,87.42,80.690002,185100,74.376297
2012-10-19,86.834,87.008,85.609,79.269997,498000,73.067421
2012-10-22,85.815,86.075,85.392,79.150002,183200,72.956802
2012-10-23,85.001,85.598,84.459,78.739998,200200,72.578873
2012-10-24,85.75,85.869,84.947,78.480003,92500,72.339226
2012-10-25,85.804,86.043,84.795,78.730003,162400,72.569656
2012-10-26,85.316,85.826,84.513,78.470001,147100,72.330002
2012-10-31,85.196,85.728,84.86,78.989998,166200,72.809319
2012-11-01,85.815,87.008,85.674,80.169998,209700,73.896996
2012-11-02,87.42,87.475,85.717,79.059998,210600,72.873825
2012-11-05,85.793,86.325,85.435,79.480003,195700,73.260986
2012-11-06,86.607,87.149,86.476,80.18,230100,73.906204
2012-11-07,85.891,86.021,84.589,78.370003,362100,72.237839
2012-11-08,84.968,85.164,83.884,77.32,187800,71.269989
2012-11-09,83.482,84.589,83.385,77.410004,313300,71.352951
2012-11-12,84.231,84.242,83.656,77.25,235900,71.20546
2012-11-13,83.309,84.187,83.211,76.839996,210500,70.827553
2012-11-14,83.58,83.656,81.67,75.480003,269400,69.573967
2012-11-15,81.638,82.083,80.803,75.080002,523400,69.205261
2012-11-16,81.399,82.31,80.824,75.800003,320800,69.868935
2012-11-19,83.298,83.862,83.037,77.300003,260300,71.251564
2012-11-20,83.818,84.155,83.428,77.489998,233300,71.426697
2012-11-21,84.285,84.502,83.927,77.870003,134600,71.776947
2012-11-23,84.773,85.424,84.697,78.730003,74600,72.569656
2012-11-26,85.424,85.609,84.914,78.849998,417500,72.680267
2012-11-27,85.554,85.967,85.348,78.68,604800,72.523575
2012-11-28,85.077,85.988,84.339,79.260002,414100,73.058189
2012-11-29,86.618,86.921,86.227,79.989998,286800,73.731071
2012-11-30,86.921,87.051,86.39,79.980003,278400,73.721863
2012-12-03,87.42,87.42,86.314,79.790001,257100,73.546722
2012-12-04,86.726,86.845,86.032,79.900002,193400,73.648117
2012-12-05,86.932,87.008,85.977,79.809998,258200,73.565155
2012-12-06,86.607,86.943,86.325,79.970001,299700,73.712646
2012-12-07,87.084,87.225,86.542,80.089996,453200,73.82325
2012-12-10,87.019,87.344,86.845,80.480003,356800,74.182732
2012-12-11,87.909,88.169,87.67,81.099998,337100,74.754219
2012-12-12,88.201,88.418,87.485,80.82,457100,74.496132
2012-12-13,87.811,87.952,86.845,80.32,302100,74.035233
2012-12-14,86.997,87.409,86.748,80.209999,288900,73.933853
2012-12-17,87.388,88.071,87.193,81.18,397500,74.827957
2012-12-18,88.375,89.373,88.115,82.290001,529100,75.85112
2012-12-19,89.503,89.785,89.134,82.349998,438100,75.90641
2012-12-20,89.427,89.872,89.167,82.809998,438700,76.330421
2012-12-21,88.57,89.341,88.375,82.349998,479300,75.90641
2012-12-24,85.961,85.961,85.546,80.519997,181000,75.582565
2012-12-26,85.908,85.993,85.205,80,271100,75.094452
2012-12-27,85.322,85.46,84.107,79.910004,239900,75.009979
2012-12-28,84.757,85.247,84.523,79.339996,462000,74.474915
2012-12-31,84.661,86.323,84.427,80.900002,812700,75.93927
2013-01-02,88.262,88.646,87.964,83.190002,732800,78.088837
2013-01-03,88.763,89.157,88.369,83.139999,448700,78.041908
2013-01-04,88.965,89.402,88.624,83.769997,337800,78.633278
2013-01-07,88.891,89.104,88.731,83.519997,349100,78.398582
2013-01-08,88.987,89.072,88.433,83.360001,254400,78.248405
2013-01-09,89.051,89.274,88.891,83.720001,306100,78.586349
2013-01-10,89.551,89.636,88.869,83.839996,380500,78.698982
2013-01-11,89.317,89.391,88.891,83.769997,341300,78.633278
2013-01-14,89.114,89.466,89.04,83.879997,219500,78.736542
2013-01-15,88.912,89.913,88.859,84.300003,296500,79.130783
2013-01-16,89.626,89.828,89.381,84.120003,254000,78.961823
2013-01-17,90.063,90.595,89.967,84.879997,332200,79.675201
2013-01-18,90.425,90.712,90.169,85.110001,345000,79.891121
2013-01-22,90.723,91.32,90.499,85.720001,375000,80.463707
2013-01-23,91.373,91.426,91.064,85.519997,388200,80.275955
2013-01-24,91.33,91.927,91.064,85.769997,636200,80.510635
2013-01-25,91.906,92.087,91.479,86.419998,459300,81.120773
2013-01-28,92.289,92.289,91.586,86.449997,453200,81.148926
2013-01-29,92.097,92.108,91.714,86.400002,487900,81.102013
2013-01-30,92.055,92.055,90.862,85.529999,564400,80.285362
2013-01-31,91.021,91.746,90.904,86.040001,925900,80.764084
2013-02-01,92.353,92.758,92.108,86.790001,1132700,81.468109
2013-02-04,91.895,92.3,91.394,85.949997,1031000,80.679573
2013-02-05,92.14,92.523,91.863,86.68,378200,81.364838
2013-02-06,91.724,92.79,91.724,87.099998,315000,81.759094
2013-02-07,92.768,92.907,92.001,86.959999,266100,81.627678
2013-02-08,92.886,93.301,92.758,87.540001,464400,82.172089
2013-02-11,93.28,93.301,92.8,87.419998,397100,82.059464
2013-02-12,93.205,93.61,93.131,87.769997,313800,82.387985
2013-02-13,93.738,93.94,93.418,88.050003,215200,82.650841
2013-02-14,93.621,94.196,93.514,88.32,266800,82.904274
2013-02-15,94.121,94.313,93.77,88.169998,324300,82.763466
2013-02-19,94.228,94.771,94.228,88.959999,282400,83.505035
2013-02-20,94.867,94.867,92.982,87.400002,347600,82.040703
2013-02-21,92.96,92.971,91.565,86.480003,604300,81.177101
2013-02-22,92.641,93.088,92.534,87.370003,397300,82.012527
2013-02-25,93.717,93.717,91.149,85.57,344700,80.322899
2013-02-26,91.554,91.842,90.83,85.989998,377900,80.717148
2013-02-27,91.618,93.163,91.607,87.089996,296100,81.749695
2013-02-28,92.768,93.45,92.609,87.120003,346400,81.77787
2013-03-01,92.289,93.099,91.554,87.239998,425400,81.890503
2013-03-04,92.843,93.28,92.332,87.529999,321500,82.16272
2013-03-05,93.717,94.462,93.717,88.540001,492000,83.110786
2013-03-06,94.654,94.803,94.313,88.779999,333600,83.336075
2013-03-07,94.622,94.984,94.548,89.110001,256700,83.645844
2013-03-08,95.666,95.805,95.027,89.919998,613600,84.406151
2013-03-11,95.549,95.911,95.421,89.989998,492500,84.471886
2013-03-12,95.773,95.975,95.411,89.809998,321700,84.30291
2013-03-13,95.741,96.252,95.485,90.230003,276000,84.697159
2013-03-14,96.316,96.977,96.263,91.029999,331900,85.44809
2013-03-15,96.806,97.019,96.582,90.900002,544600,85.326065
2013-03-18,95.879,96.763,95.719,90.519997,573200,84.969376
2013-03-19,96.625,96.827,95.24,90.139999,266700,84.612679
2013-03-20,96.649,96.926,96.404,90.919998,363400,85.360931
2013-03-21,96.106,96.745,95.808,90.239998,913400,84.722527
2013-03-22,96.479,96.585,96.138,90.459999,481300,84.929085
2013-03-25,96.681,97.097,95.755,90.400002,417200,84.872726
2013-03-26,96.703,96.852,96.266,90.82,228000,85.267067
2013-03-27,96.106,96.98,95.797,90.980003,363200,85.417267
2013-03-28,96.873,97.384,96.809,91.150002,459900,85.576859
2013-04-01,97.075,97.278,95.765,90.269997,603000,84.750687
2013-04-02,96.767,96.798,95.467,89.830002,329300,84.337578
2013-04-03,95.797,95.925,93.837,88.400002,510900,82.995033
2013-04-04,94.072,94.849,94.05,89.050003,324700,83.605278
2013-04-05,93.337,94.668,93.262,88.879997,741600,83.445663
2013-04-08,94.849,95.531,94.295,89.650002,316500,84.168602
2013-04-09,95.744,95.946,95.179,89.639999,228700,84.159203
2013-04-10,95.819,97.033,95.701,90.940002,468300,85.37973
2013-04-11,96.852,97.693,96.777,91.300003,464100,85.717712
2013-04-12,96.82,97.129,96.287,90.910004,205300,85.351555
2013-04-15,96.277,96.458,93.347,87.839996,959300,82.469261
2013-04-16,94.423,95.126,94.019,89.230003,309900,83.774277
2013-04-17,94.274,94.402,92.794,87.730003,331400,82.36599
2013-04-18,93.614,93.731,92.506,87.220001,688600,81.887177
2013-04-19,93.379,93.944,92.655,88.139999,262500,82.750923
2013-04-22,93.997,94.402,92.826,88.449997,459100,83.041954
2013-04-23,94.945,95.424,94.466,89.57,587800,84.093475
2013-04-24,95.158,95.946,95.116,90.050003,165500,84.544128
2013-04-25,96.17,96.958,96.01,90.589996,318700,85.051125
2013-04-26,96.17,96.5,95.733,90.269997,215500,84.750687
2013-04-29,96.5,96.969,96.287,90.860001,149900,85.304611
2013-04-30,96.809,97.374,96.34,91.419998,214000,85.830383
2013-05-01,97.107,97.118,95.478,89.690002,310600,84.206161
2013-05-02,96.085,96.916,95.861,90.860001,207500,85.304611
2013-05-03,98.023,98.694,97.651,92.110001,385000,86.478188
2013-05-06,98.183,98.812,98.13,92.720001,229100,87.05088
2013-05-07,98.907,99.557,98.631,93.470001,202600,87.75502
2013-05-08,99.259,99.951,99.206,93.839996,368200,88.102394
2013-05-09,99.898,100.09,99.419,93.5,194400,87.783211
2013-05-10,99.749,100.441,99.642,94.290001,226100,88.524887
2013-05-13,100.281,100.622,99.983,94.209999,217100,88.449783
2013-05-14,100.505,101.57,100.452,95.339996,217900,89.510696
2013-05-15,101.368,102.22,101.293,95.650002,303800,89.801735
2013-05-16,101.805,102.199,101.272,95.260002,273100,89.435593
2013-05-17,101.805,102.593,101.805,96.290001,325100,90.402618
2013-05-20,102.422,103.157,102.38,96.510002,336300,90.609161
2013-05-21,102.816,103.157,102.54,96.650002,213000,90.740593
2013-05-22,103.072,103.828,100.686,94.980003,480200,89.172699
2013-05-23,99.887,101.293,99.653,94.980003,317600,89.172699
2013-05-24,100.676,101.048,99.962,94.730003,298800,88.938004
2013-05-28,102.358,102.923,101.453,95.830002,271500,89.970734
2013-05-29,101.442,101.623,100.271,94.910004,214300,89.106995
2013-05-30,101.389,102.06,101.197,95.599998,211700,89.754807
2013-05-31,101.261,102.145,100.878,94.709999,228500,88.919228
2013-06-03,101.187,101.336,99.717,94.839996,287600,89.041275
2013-06-04,101.091,101.56,99.621,94.110001,251000,88.355896
2013-06-05,99.994,100.175,98.673,92.809998,245100,87.135368
2013-06-06,98.78,99.909,98.364,93.800003,183000,88.064857
2013-06-07,100.526,101.08,99.919,94.75,383200,88.956764
2013-06-10,101.176,101.357,100.516,95.019997,371600,89.210258
2013-06-11,100.196,100.878,99.461,93.93,259400,88.186913
2013-06-12,100.665,100.814,98.971,93.080002,206600,87.388893
2013-06-13,99.163,101.112,98.812,94.760002,204100,88.966164
2013-06-14,100.899,101.229,100.079,94.300003,338200,88.534286
2013-06-17,101.144,101.41,100.494,94.839996,186100,89.041275
2013-06-18,101.197,102.22,101.091,95.779999,260800,89.92379
2013-06-19,102.028,102.05,100.59,94.459999,242200,88.684494
2013-06-20,99.376,99.515,97.672,92.050003,452200,86.42186
2013-06-21,98.109,98.556,96.873,92.010002,1303500,86.384293
2013-06-24,96.745,97.651,95.776,90.959999,1129300,85.398491
2013-06-25,97.81,98.183,97.043,91.970001,312500,86.346748
2013-06-26,98.897,98.971,98.13,92.599998,215100,86.938217
2013-06-27,99.302,100.249,99.088,94.010002,319600,88.262032
2013-06-28,100.005,100.494,99.493,93.709999,334000,87.980354
2013-07-01,100.484,101.762,100.484,95.110001,553700,89.294762
2013-07-02,101.315,101.943,100.654,95,850600,89.191483
2013-07-03,100.814,101.56,100.654,95.110001,128200,89.294762
2013-07-05,102.454,102.635,101.134,96.360001,329300,90.46833
2013-07-08,103.104,103.264,102.806,96.639999,280000,90.731209
2013-07-09,103.637,104.041,103.104,97.540001,394700,91.57618
2013-07-10,103.892,104.148,103.583,97.699997,564300,91.726395
2013-07-11,105.319,105.426,104.83,98.849998,563800,92.806076
2013-07-12,105.234,105.799,105.192,99.169998,288100,93.106506
2013-07-15,105.788,106.14,105.618,99.559998,395600,93.472679
2013-07-16,106.15,106.235,105.213,98.970001,421400,92.918755
2013-07-17,106.086,106.246,105.65,99.389999,364700,93.313065
2013-07-18,106.267,107.024,106.161,100.239998,420000,94.111099
2013-07-19,106.566,106.757,106.353,100.209999,230100,94.082932
2013-07-22,106.917,107.226,106.683,100.470001,369400,94.327026
2013-07-23,107.471,107.503,106.821,100.419998,349200,94.28009
2013-07-24,107.471,107.471,105.927,99.68,321400,93.585327
2013-07-25,105.959,106.885,105.884,100.32,254300,94.186195
2013-07-26,106.204,106.512,105.82,99.980003,264000,93.866997
2013-07-29,106.321,106.736,105.618,99.510002,151500,93.425735
2013-07-30,106.289,106.512,105.905,99.790001,203300,93.688599
2013-07-31,106.587,107.471,106.459,100.07,243300,93.951492
2013-08-01,107.578,108.494,107.311,101.690002,509700,95.47245
2013-08-02,107.929,108.355,107.673,101.68,272300,95.463058
2013-08-05,108.195,108.643,108.014,101.830002,210400,95.603882
2013-08-06,108.153,108.238,107.056,100.739998,321400,94.580521
2013-08-07,106.938,107.056,106.214,100.040001,278200,93.923309
2013-08-08,107.141,107.407,106.502,100.589996,206900,94.439713
2013-08-09,106.853,107.514,106.683,100.629997,302900,94.477242
2013-08-12,106.395,107.599,106.299,100.93,248400,94.758911
2013-08-13,107.695,107.705,106.747,100.839996,323800,94.6744
2013-08-14,107.407,107.546,106.928,100.410004,161300,94.270699
2013-08-15,105.98,106.204,104.819,98.68,428700,92.646484
2013-08-16,104.787,105.33,104.531,98.260002,276900,92.252159
2013-08-19,104.563,104.691,103.605,97.269997,265400,91.322701
2013-08-20,103.637,105.202,103.615,98.599998,323600,92.571373
2013-08-21,104.648,105.383,103.956,98.040001,203800,92.045609
2013-08-22,104.734,105.756,104.659,99.190002,328100,93.12529
2013-08-23,106.022,106.022,105.202,99.339996,226100,93.266129
2013-08-26,106.001,106.598,105.65,99.5,232900,93.416344
2013-08-27,104.723,105.138,103.594,97.360001,233200,91.407188
2013-08-28,103.541,104.276,103.477,97.540001,241200,91.57618
2013-08-29,103.86,104.979,103.775,98.220001,171700,92.2146
2013-08-30,104.563,104.776,103.051,96.830002,199800,90.909584
2013-09-03,104.51,105,102.753,97.230003,335300,91.285141
2013-09-04,103.615,104.616,103.317,98.169998,222200,92.167656
2013-09-05,104.712,105.149,104.585,98.410004,247200,92.392998
2013-09-06,105.543,105.671,103.722,98.720001,171600,92.684029
2013-09-09,105.628,106.651,105.447,100.120003,185600,93.998428
2013-09-10,107.215,107.663,106.97,101.080002,254200,94.899734
2013-09-11,107.556,107.865,107.205,101.160004,271000,94.974846
2013-09-12,107.737,107.854,107.077,100.650002,183800,94.496025
2013-09-13,107.46,107.567,106.97,100.910004,371000,94.740128
2013-09-16,108.909,109.324,107.897,101.470001,273400,95.265884
2013-09-17,108.11,108.866,108.078,102.199997,191500,95.951248
2013-09-18,108.962,110.272,108.121,103.199997,211400,96.890121
2013-09-19,110.187,110.432,109.623,103.139999,277200,96.833778
2013-09-20,110.081,110.166,109.079,102.540001,1153600,96.27047
2013-09-23,109.037,109.154,108.099,102.160004,285000,95.913719
2013-09-24,108.909,109.718,108.312,102.290001,1026900,96.035759
2013-09-25,109.133,109.782,108.675,102.360001,603300,96.101463
2013-09-26,109.335,110.006,109.069,102.959999,238600,96.664787
2013-09-27,109.058,109.537,108.866,102.540001,305000,96.27047
2013-09-30,108.014,109.431,107.908,102.489998,316400,96.223518
2013-10-01,108.93,110.656,108.93,103.879997,603000,97.528542
2013-10-02,109.9,110.507,109.516,103.550003,161200,97.218719
2013-10-03,110.049,110.23,108.6,102.629997,334500,96.354965
2013-10-04,109.346,110.294,109.207,103.269997,230800,96.955833
2013-10-07,108.909,109.505,108.76,102.120003,166300,95.876144
2013-10-08,108.952,108.962,106.896,100.370003,345400,94.233139
2013-10-09,107.066,107.311,105.809,100,242900,93.885757
2013-10-10,107.844,109.015,107.599,102.260002,290300,96.007614
2013-10-11,108.834,110.176,108.643,103.419998,501800,97.096664
2013-10-14,109.527,110.73,109.218,103.900002,193700,97.547325
2013-10-15,110.507,110.581,109.41,102.900002,285800,96.608459
2013-10-16,110.379,111.103,110.113,104.309998,250900,97.932243
2013-10-17,110.72,112.072,110.347,105.220001,384300,98.786606
2013-10-18,112.786,113.074,112.232,106.07,550300,99.584641
2013-10-21,113.244,113.329,112.701,106,298100,99.518921
2013-10-22,113.468,114.096,113.02,106.529999,363100,100.01651
2013-10-23,113.02,113.169,112.445,106.139999,620500,99.650368
2013-10-24,113.201,113.798,112.914,106.709999,228100,100.185501
2013-10-25,113.947,114,113.34,106.889999,249800,100.3545
2013-10-28,113.99,114.053,113.329,106.82,289500,100.28878
2013-10-29,114.064,114.235,113.436,107.199997,282800,100.645538
2013-10-30,114.277,114.384,112.648,106.110001,176800,99.6222
2013-10-31,112.999,113.532,112.253,105.75,232800,99.284203
2013-11-01,112.85,113.148,111.763,105.620003,384900,99.162148
2013-11-04,112.946,113.777,112.711,106.790001,197700,100.26062
2013-11-05,113.319,113.489,112.52,106.209999,269700,99.716072
2013-11-06,113.734,113.872,112.594,105.93,738800,99.453209
2013-11-07,113.308,113.308,110.73,104.019997,794900,97.659973
2013-11-08,110.986,112.658,110.954,105.629997,791400,99.171539
2013-11-11,112.488,113.01,112.168,105.980003,725400,99.500137
2013-11-12,112.52,112.871,112.232,105.93,228400,99.453209
2013-11-13,112.168,114.075,111.977,107.099998,412500,100.551643
2013-11-14,114.117,114.405,113.532,107.279999,316600,100.720657
2013-11-15,114.607,114.81,114.181,107.760002,195800,101.171303
2013-11-18,115.225,115.225,113.585,106.949997,295600,100.410828
2013-11-19,113.798,114.288,112.829,106.269997,312300,99.772385
2013-11-20,113.51,113.926,112.53,106.089996,434300,99.603409
2013-11-21,113.244,114.575,113.201,107.550003,233300,100.974144
2013-11-22,114.65,115.065,114.373,107.910004,418600,101.312141
2013-11-25,115.31,115.31,114.639,107.839996,200900,101.246399
2013-11-26,114.991,115.587,114.735,108.309998,270700,101.687668
2013-11-27,115.545,115.854,115.289,108.760002,174000,102.110168
2013-11-29,116.152,116.248,115.651,108.620003,106900,101.978729
2013-12-02,115.854,115.896,114.938,108.010002,545200,101.406029
2013-12-03,114.906,115.151,114.064,107.540001,518000,100.964752
2013-12-04,114.117,115.044,113.276,107.360001,1305500,100.795746
2013-12-05,114.256,114.597,113.883,107.440002,171900,100.870865
2013-12-06,115.555,115.566,114.874,108.18,283000,101.56562
2013-12-09,115.417,115.704,114.916,108.239998,268900,101.621964
2013-12-10,115.033,115.726,114.671,107.709999,310900,101.124374
2013-12-11,114.831,114.842,112.648,105.989998,918700,99.509529
2013-12-12,112.871,113.34,112.584,106.080002,272400,99.594017
