"Date","VEA.Open","VEA.High","VEA.Low","VEA.Close","VEA.Volume","VEA.Adjusted"
2012-09-18,40.758,40.924,40.699,34.59,1609500,29.27033
2012-09-19,40.912,41.066,40.782,34.669998,2096600,29.338026
2012-09-20,40.475,40.746,40.357,34.450001,1444000,29.151863
2012-09-21,41.006,41.018,40.77,34.509998,1709700,29.202637
2012-09-24,38.867,39.226,38.81,33.740002,4354600,29.1327
2012-09-25,39.134,39.319,38.752,33.48,2958500,28.908195
2012-09-26,38.508,38.508,38.219,33.139999,2871900,28.61462
2012-09-27,38.613,38.96,38.485,33.52,2226700,28.942736
2012-09-28,38.427,38.451,37.999,32.880001,2942300,28.390135
2012-10-01,38.451,38.775,38.312,33.139999,3551700,28.61462
2012-10-02,38.717,38.775,38.393,33.259998,2683200,28.718235
2012-10-03,38.497,38.497,38.277,33.130001,2950000,28.606001
2012-10-04,38.59,38.833,38.543,33.5,1830000,28.925468
2012-10-05,39.088,39.215,38.775,33.57,2176800,28.98591
2012-10-08,38.624,38.671,38.508,33.349998,1190800,28.795946
2012-10-09,38.346,38.439,38.045,32.869999,1828400,28.3815
2012-10-10,38.057,38.138,37.837,32.759998,1519500,28.286516
2012-10-11,38.358,38.451,38.184,32.970001,1325700,28.46784
2012-10-12,38.288,38.439,38.103,32.98,3246400,28.476475
2012-10-15,38.393,38.59,38.242,33.27,2301600,28.726883
2012-10-16,38.972,39.215,38.925,33.830002,1565200,29.210409
2012-10-17,39.377,39.597,39.296,34.150002,2130100,29.486712
2012-10-18,39.423,39.655,39.296,34.040001,1059100,29.391729
2012-10-19,39.284,39.319,38.833,33.580002,1499200,28.994551
2012-10-22,39.169,39.215,38.902,33.790001,1726400,29.175867
2012-10-23,38.346,38.404,38.092,33.09,1957200,28.571457
2012-10-24,38.566,38.613,38.346,33.130001,1802700,28.606001
2012-10-25,38.821,38.844,38.451,33.32,1053400,28.770046
2012-10-26,38.508,38.601,38.369,33.279999,1822200,28.735506
2012-10-31,38.763,38.775,38.393,33.23,2785000,28.692333
2012-11-01,38.728,38.937,38.671,33.619999,2581800,29.029081
2012-11-02,38.891,38.891,38.52,33.299999,3043400,28.752777
2012-11-05,38.462,38.543,38.346,33.189999,2742000,28.657801
2012-11-06,38.624,38.891,38.59,33.540001,2229200,28.960005
2012-11-07,38.404,38.404,38.045,33.02,2486400,28.511019
2012-11-08,38.115,38.242,37.871,32.700001,2653600,28.234709
2012-11-09,37.732,38.08,37.686,32.709999,7928100,28.243351
2012-11-12,37.906,37.953,37.767,32.689999,3214600,28.226072
2012-11-13,37.501,37.941,37.455,32.52,2138800,28.07929
2012-11-14,37.814,37.814,37.223,32.189999,2577800,27.794352
2012-11-15,37.455,37.582,37.258,32.290001,1928500,27.880703
2012-11-16,37.443,37.443,37.038,32.27,2968700,27.863426
2012-11-19,37.883,38.184,37.848,32.970001,3157400,28.46784
2012-11-20,38.034,38.23,37.941,33.009998,2747900,28.502377
2012-11-21,38.254,38.323,38.196,33.080002,1746500,28.562824
2012-11-23,38.902,39.134,38.867,33.790001,1667300,29.175867
2012-11-26,38.914,39.041,38.821,33.709999,2927100,29.106792
2012-11-27,38.937,39.041,38.798,33.509998,2183200,28.934101
2012-11-28,38.578,39.134,38.532,33.779999,1862600,29.167234
2012-11-29,39.4,39.551,39.261,34.080002,1739000,29.426266
2012-11-30,39.516,39.643,39.435,34.130001,2341600,29.469442
2012-12-03,39.667,39.736,39.516,34.169998,2555700,29.503975
2012-12-04,39.713,39.759,39.609,34.259998,3555200,29.58169
2012-12-05,39.655,39.933,39.574,34.330002,2164400,29.642136
2012-12-06,39.852,39.875,39.667,34.380001,2714700,29.685301
2012-12-07,39.782,39.852,39.62,34.380001,2640100,29.685301
2012-12-10,39.771,39.898,39.713,34.400002,3461500,29.702574
2012-12-11,40.037,40.141,40.014,34.59,2795000,29.866627
2012-12-12,40.199,40.454,40.153,34.720001,2795400,29.978872
2012-12-13,40.153,40.257,39.991,34.610001,2039100,29.883894
2012-12-14,40.176,40.385,40.107,34.740002,1694000,29.996145
2012-12-17,40.234,40.454,40.199,34.91,2836200,30.142931
2012-12-18,40.628,40.894,40.558,35.23,8275400,30.419228
2012-12-19,41.184,41.207,40.906,35.32,5469200,30.496935
2012-12-20,40.299,40.459,40.195,35.279999,5461600,30.763775
2012-12-21,39.966,40.207,39.886,35.060001,4488300,30.571928
2012-12-24,40.138,40.184,40.012,34.959999,1600300,30.48473
2012-12-26,40.345,40.345,39.92,34.939999,2220900,30.467293
2012-12-27,40.322,40.322,39.955,35.07,3250800,30.580654
2012-12-28,39.909,40.046,39.806,34.720001,3604600,30.275457
2012-12-31,40.001,40.471,39.897,35.23,3964300,30.720167
2013-01-02,41.067,41.113,40.803,35.810001,4903500,31.225925
2013-01-03,40.792,40.918,40.608,35.450001,3764100,30.912006
2013-01-04,40.608,40.929,40.562,35.650002,3242400,31.086412
2013-01-07,40.551,40.746,40.482,35.470001,5281800,30.929447
2013-01-08,40.551,40.608,40.322,35.279999,2269900,30.763775
2013-01-09,40.585,40.746,40.574,35.450001,2957000,30.912006
2013-01-10,41.113,41.262,40.941,35.939999,2827200,31.339283
2013-01-11,41.285,41.319,41.124,36,3513500,31.391605
2013-01-14,41.285,41.354,41.17,36.049999,2356400,31.435204
2013-01-15,41.033,41.285,41.021,36,1850300,31.391605
2013-01-16,40.987,41.124,40.918,35.779999,2203000,31.199766
2013-01-17,41.342,41.468,41.239,36.080002,2186700,31.461367
2013-01-18,41.377,41.4,41.17,36.060001,2375100,31.443922
2013-01-22,41.273,41.388,41.136,36.080002,2694500,31.461367
2013-01-23,41.228,41.365,41.17,36.009998,3155200,31.400322
2013-01-24,41.423,41.629,41.388,36.220001,3211400,31.583443
2013-01-25,41.927,41.996,41.767,36.619999,2500800,31.932234
2013-01-28,41.893,41.893,41.663,36.41,2437700,31.749113
2013-01-29,41.893,42.122,41.87,36.68,4171300,31.98456
2013-01-30,42.122,42.26,42.065,36.720001,3510700,32.019432
2013-01-31,42.053,42.145,41.927,36.580002,2690100,31.897356
2013-02-01,42.237,42.397,42.111,36.869999,3148600,32.15023
2013-02-04,41.812,41.881,41.445,36.200001,4194100,31.565994
2013-02-05,41.629,41.812,41.595,36.360001,2887100,31.705523
2013-02-06,41.457,41.721,41.423,36.360001,3290300,31.705523
2013-02-07,41.606,41.686,41.147,36.080002,5710000,31.461367
2013-02-08,41.526,41.698,41.526,36.330002,14154900,31.679356
2013-02-11,41.618,41.663,41.468,36.299999,3617100,31.653193
2013-02-12,41.595,41.904,41.595,36.450001,3053400,31.783995
2013-02-13,42.042,42.111,41.87,36.580002,4879300,31.897356
2013-02-14,41.583,41.732,41.537,36.369999,2586400,31.71423
2013-02-15,41.767,41.778,41.457,36.240002,2875300,31.600882
2013-02-19,41.962,42.122,41.916,36.689999,3127800,31.993269
2013-02-20,42.179,42.202,41.686,36.349998,2820400,31.696798
2013-02-21,41.193,41.205,40.884,35.790001,3494100,31.208481
2013-02-22,41.434,41.652,41.273,36.32,2084300,31.670643
2013-02-25,41.916,41.95,40.631,35.470001,3597300,30.929447
2013-02-26,41.113,41.216,40.757,35.73,4811200,31.156164
2013-02-27,40.964,41.572,40.906,36.18,2074500,31.548553
2013-02-28,41.503,41.732,41.423,36.16,4837100,31.53112
2013-03-01,41.216,41.445,41.044,36.080002,5763100,31.461367
2013-03-04,41.285,41.56,41.205,36.240002,2535400,31.600882
2013-03-05,41.927,42.042,41.881,36.59,2735800,31.906082
2013-03-06,42.179,42.179,41.904,36.68,2391500,31.98456
2013-03-07,42.179,42.271,42.145,36.790001,3122200,32.080471
2013-03-08,42.225,42.294,42.053,36.869999,9391600,32.15023
2013-03-11,42.248,42.42,42.168,36.970001,3205600,32.237431
2013-03-12,42.374,42.443,42.122,36.810001,2856400,32.097908
2013-03-13,42.099,42.248,41.927,36.73,2813700,32.028145
2013-03-14,42.329,42.615,42.294,37.130001,2777300,32.376957
2013-03-15,42.65,42.718,42.535,37.16,3222300,32.403111
2013-03-18,42.122,42.466,42.053,36.75,2564200,32.045593
2013-03-19,42.294,42.329,41.755,36.639999,3268100,31.949677
2013-03-20,42.363,42.386,42.202,36.889999,2445200,32.167667
2013-03-21,41.984,42.191,41.904,36.580002,2447100,31.897356
2013-03-22,41.811,41.994,41.743,36.75,2410600,32.18726
2013-03-25,41.96,41.994,41.297,36.27,3754300,31.766853
2013-03-26,41.571,41.674,41.446,36.48,2256900,31.950785
2013-03-27,41.206,41.491,41.115,36.299999,2961400,31.793129
2013-03-28,41.594,41.731,41.491,36.43,4782100,31.906998
2013-04-01,41.389,41.4,41.012,36,5633900,31.530376
2013-04-02,41.514,41.731,41.469,36.380001,2991400,31.863188
2013-04-03,41.731,41.8,41.309,36.209999,2245400,31.7143
2013-04-04,41.48,41.743,41.389,36.529999,2236100,31.994581
2013-04-05,41.149,41.526,41.08,36.369999,2280900,31.854437
2013-04-08,41.526,41.674,41.434,36.490002,2044900,31.959532
2013-04-09,41.64,41.971,41.491,36.639999,3858600,32.090916
2013-04-10,42.188,42.53,42.188,37.16,1716600,32.546364
2013-04-11,42.702,42.964,42.656,37.450001,1433200,32.80035
2013-04-12,42.576,42.702,42.393,37.400002,2269400,32.75655
2013-04-15,42.302,42.302,41.8,36.619999,3318400,32.073399
2013-04-16,42.302,42.439,42.108,37.150002,1813100,32.537594
2013-04-17,41.96,41.96,41.332,36.389999,2413100,31.871956
2013-04-18,41.651,41.651,41.263,36.299999,2315700,31.793129
2013-04-19,41.697,41.777,41.571,36.549999,1520000,32.012089
2013-04-22,41.731,41.982,41.549,36.73,1852000,32.169743
2013-04-23,42.279,42.565,42.256,37.240002,2573600,32.616425
2013-04-24,42.793,42.999,42.725,37.560001,3129400,32.896698
2013-04-25,43.09,43.307,43.078,37.77,3408800,33.080624
2013-04-26,43.044,43.181,43.01,37.790001,1797800,33.098137
2013-04-29,43.341,43.718,43.33,38.23,4281400,33.483509
2013-04-30,43.695,43.764,43.558,38.330002,5729000,33.571095
2013-05-01,43.752,43.764,43.364,38.040001,2074900,33.317104
2013-05-02,43.364,43.672,43.318,38.16,2532100,33.422199
2013-05-03,43.958,44.197,43.923,38.619999,1953800,33.825081
2013-05-06,43.992,44.083,43.889,38.59,1554700,33.798813
2013-05-07,44.186,44.209,43.992,38.689999,1565800,33.886406
2013-05-08,44.414,44.643,44.403,39.09,1968700,34.236732
2013-05-09,44.403,44.449,44.049,38.720001,3591600,33.912674
2013-05-10,44.117,44.3,44.015,38.740002,2628400,33.930187
2013-05-13,44.232,44.277,44.106,38.740002,1862900,33.930187
2013-05-14,44.209,44.437,44.175,38.880001,2218800,34.052807
2013-05-15,44.323,44.551,44.277,39.009998,2242900,34.166664
2013-05-16,44.346,44.471,44.14,38.689999,2524300,33.886406
2013-05-17,44.232,44.551,44.197,39.009998,1845800,34.166664
2013-05-20,44.551,44.814,44.528,39.209999,5275200,34.341827
2013-05-21,44.608,44.951,44.506,39.27,2587400,34.39439
2013-05-22,44.894,45.293,44.289,38.919998,2732800,34.087845
2013-05-23,43.318,43.798,43.078,38.330002,3575300,33.571095
2013-05-24,43.227,43.432,43.09,38.029999,2178500,33.308342
2013-05-28,43.752,43.935,43.432,38.099998,3104800,33.369644
2013-05-29,43.181,43.215,42.907,37.77,2423100,33.080624
2013-05-30,43.158,43.444,43.124,37.950001,2531100,33.238274
2013-05-31,42.827,42.884,42.45,37.189999,4598500,32.572624
2013-06-03,42.462,42.839,42.279,37.439999,6012600,32.791592
2013-06-04,43.056,43.113,42.622,37.52,2536600,32.86166
2013-06-05,42.348,42.371,41.88,36.68,3667600,32.12595
2013-06-06,41.868,42.154,41.686,36.889999,3508800,32.309868
2013-06-07,42.154,42.633,42.005,37.32,3204300,32.686497
2013-06-10,42.747,42.747,42.473,37.34,2707500,32.704006
2013-06-11,42.028,42.336,41.925,36.869999,3146100,32.292362
2013-06-12,42.599,42.61,42.017,36.849998,2009500,32.274841
2013-06-13,42.222,42.77,42.097,37.419998,1923700,32.774078
2013-06-14,42.405,42.61,42.085,36.98,2461100,32.388702
2013-06-17,42.964,43.09,42.576,37.509998,1925200,32.852898
2013-06-18,42.987,43.193,42.964,37.740002,2252400,33.054344
2013-06-19,43.067,43.158,42.256,37.049999,4551500,32.45002
2013-06-20,41.309,41.389,40.647,35.669998,5257800,31.241344
2013-06-21,41.24,41.24,40.498,35.790001,3486600,31.346457
2013-06-24,38.869,39.207,38.6,34.639999,3556500,30.808374
2013-06-25,39.342,39.555,39.061,35.139999,3814000,31.253067
2013-06-26,39.701,39.78,39.499,35.299999,2472300,31.395367
2013-06-27,40.05,40.264,40.028,35.68,2158600,31.733326
2013-06-28,40.061,40.252,39.904,35.599998,3390200,31.662186
2013-07-01,40.455,40.579,40.342,35.959999,4226100,31.982357
2013-07-02,40.354,40.579,40.073,35.779999,2563900,31.822268
2013-07-03,39.915,40.286,39.825,35.77,1982800,31.813377
2013-07-05,40.567,40.567,40.061,35.919998,2945800,31.946783
2013-07-08,40.545,40.668,40.455,36.110001,2432700,32.115768
2013-07-09,40.95,40.972,40.601,36.330002,4859600,32.311436
2013-07-10,40.837,41.231,40.77,36.400002,5634600,32.373703
2013-07-11,41.714,42.096,41.568,37.400002,3517300,33.263081
2013-07-12,41.748,41.838,41.624,37.189999,2449000,33.076302
2013-07-15,41.928,42.074,41.86,37.41,3215700,33.27198
2013-07-16,41.995,42.074,41.894,37.360001,1956000,33.227501
2013-07-17,42.299,42.333,42.051,37.5,2503200,33.352013
2013-07-18,42.231,42.434,41.872,37.720001,3698800,33.547684
2013-07-19,42.254,42.422,42.175,37.68,2084200,33.512112
2013-07-22,42.467,42.602,42.411,37.880001,2801900,33.689983
2013-07-23,42.681,42.782,42.546,37.93,2275400,33.734451
2013-07-24,42.816,42.838,42.456,37.889999,2000800,33.698875
2013-07-25,42.276,42.704,42.231,37.93,2455200,33.734451
2013-07-26,42.288,42.422,42.074,37.720001,3521600,33.547684
2013-07-29,42.051,42.119,41.95,37.389999,1932200,33.254189
2013-07-30,42.22,42.254,41.905,37.380001,1841600,33.245293
2013-07-31,41.916,42.377,41.916,37.450001,7629300,33.307552
2013-08-01,42.647,42.76,42.535,37.970001,14871200,33.770027
2013-08-02,42.726,43.03,42.726,38.27,3388300,34.036842
2013-08-05,42.872,42.985,42.749,38.23,2521900,34.001266
2013-08-06,43.052,43.075,42.771,38.150002,2554700,33.930119
2013-08-07,42.659,42.737,42.591,37.93,3540900,33.734451
2013-08-08,42.872,43.086,42.737,38.27,2302700,34.036842
2013-08-09,42.996,43.142,42.917,38.290001,1902700,34.054638
2013-08-12,42.85,43.03,42.85,38.23,1942900,34.001266
2013-08-13,43.108,43.333,42.883,38.52,2590300,34.259197
2013-08-14,43.333,43.389,43.266,38.529999,2501700,34.268078
2013-08-15,42.805,42.996,42.501,38.200001,4027900,33.974598
2013-08-16,43.052,43.153,42.985,38.27,2628200,34.036842
2013-08-19,42.996,43.052,42.726,38,1931200,33.796711
2013-08-20,42.546,42.771,42.501,37.939999,3442200,33.743347
2013-08-21,42.389,42.535,42.006,37.490002,2878300,33.343128
2013-08-22,42.479,42.647,42.467,37.880001,1832600,33.689983
2013-08-23,42.827,42.973,42.726,38.209999,2294500,33.983482
2013-08-26,42.782,42.838,42.647,37.959999,2567900,33.761127
2013-08-27,42.175,42.333,41.928,37.32,2686000,33.191929
2013-08-28,41.725,42.085,41.692,37.279999,2618200,33.156349
2013-08-29,41.838,42.074,41.804,37.279999,2381800,33.156349
2013-08-30,41.714,41.714,41.399,36.849998,3510100,32.773914
2013-09-03,42.4,42.434,42.04,37.540001,3378600,33.3876
2013-09-04,42.198,42.659,42.141,37.880001,2401800,33.689983
2013-09-05,42.467,42.625,42.422,37.869999,2481400,33.681095
2013-09-06,42.771,42.94,42.49,38.09,4463500,33.876759
2013-09-09,43.131,43.468,43.075,38.630001,2250700,34.357029
2013-09-10,43.783,43.918,43.738,39.049999,4615300,34.730564
2013-09-11,43.772,44.053,43.738,39.16,2449100,34.828396
2013-09-12,43.862,43.997,43.783,38.970001,7005100,34.65942
2013-09-13,43.828,43.997,43.727,39.110001,4754500,34.783928
2013-09-16,44.559,44.57,44.334,39.459999,2349200,35.095222
2013-09-17,44.266,44.39,44.255,39.48,2177400,35.113014
2013-09-18,44.435,45.638,44.289,40.52,3735400,36.037979
2013-09-19,45.604,45.604,45.278,40.34,3071000,35.877876
2013-09-20,45.278,45.278,44.986,40.009998,2825000,35.584381
2013-09-23,44.701,44.712,44.443,39.869999,5032300,35.605808
2013-09-24,44.589,44.734,44.443,39.790001,3806900,35.53437
2013-09-25,44.522,44.667,44.443,39.810001,4180900,35.552235
2013-09-26,44.712,44.858,44.611,39.959999,2848400,35.68618
2013-09-27,44.611,44.746,44.544,39.880001,2742700,35.61475
2013-09-30,44.208,44.41,44.13,39.580002,6128000,35.346828
2013-10-01,44.365,44.667,44.298,39.810001,7047900,35.552235
2013-10-02,44.376,44.555,44.175,39.77,4647700,35.51651
2013-10-03,44.455,44.499,44.175,39.52,7443500,35.293243
2013-10-04,44.242,44.421,44.197,39.630001,2133300,35.391479
2013-10-07,43.816,44.107,43.794,39.23,2536800,35.03426
2013-10-08,44.007,44.029,43.603,38.970001,3944100,34.802071
2013-10-09,43.76,43.883,43.492,39.099998,3424500,34.918163
2013-10-10,44.197,44.667,44.163,39.830002,2571600,35.570087
2013-10-11,44.611,44.846,44.578,40.049999,3102900,35.766567
2013-10-14,44.645,45.014,44.611,40.169998,1715300,35.873726
2013-10-15,44.846,44.891,44.701,39.959999,2943500,35.68618
2013-10-16,44.902,45.138,44.869,40.299999,2155700,35.989822
2013-10-17,45.35,45.686,45.306,40.790001,3721200,36.427418
2013-10-18,45.821,45.955,45.731,41.029999,2437800,36.641747
2013-10-21,45.921,46.011,45.843,41.09,2215100,36.695332
2013-10-22,46.257,46.537,46.213,41.48,8545300,37.043617
2013-10-23,45.977,45.989,45.809,41.029999,2865800,36.641747
2013-10-24,46.19,46.269,46.089,41.310001,2246700,36.8918
2013-10-25,46.123,46.134,46,41.200001,2544000,36.793571
2013-10-28,46.045,46.168,45.966,41.139999,2391500,36.739983
2013-10-29,46.134,46.179,46.045,41.209999,2652700,36.802502
2013-10-30,46.269,46.269,45.809,41.119999,3053800,36.722122
2013-10-31,45.899,46.011,45.709,40.849998,3825400,36.481007
2013-11-01,45.518,45.563,45.272,40.650002,4260900,36.30238
2013-11-04,45.608,45.72,45.507,40.830002,3206400,36.463146
2013-11-05,45.306,45.406,45.138,40.48,3421600,36.150574
2013-11-06,45.765,45.865,45.664,40.869999,2109600,36.498859
2013-11-07,45.574,45.574,44.936,40.18,3235900,35.882656
2013-11-08,44.902,45.261,44.891,40.419998,4894600,36.096989
2013-11-11,45.283,45.328,45.205,40.470001,1952600,36.141644
2013-11-12,45.205,45.317,45.082,40.380001,2732800,36.061272
2013-11-13,44.869,45.35,44.835,40.490002,7775400,36.159504
2013-11-14,45.339,45.597,45.283,40.68,1856700,36.329185
2013-11-15,45.865,45.966,45.798,41.049999,2559800,36.659607
2013-11-18,46.246,46.269,45.91,41.080002,3023700,36.686401
2013-11-19,45.854,46.022,45.809,40.959999,2304000,36.579235
2013-11-20,45.933,46.011,45.44,40.68,3792100,36.329185
2013-11-21,45.675,45.821,45.608,40.919998,2725200,36.54351
2013-11-22,45.821,45.977,45.776,41.040001,2345400,36.650677
2013-11-25,45.91,45.921,45.742,40.919998,3176600,36.54351
2013-11-26,45.753,45.865,45.686,40.91,3171300,36.534584
2013-11-27,45.966,46.033,45.877,41.049999,2515200,36.659607
2013-11-29,46.19,46.269,46.045,41.119999,3048200,36.722122
2013-12-02,45.899,45.933,45.697,40.84,3005100,36.472069
2013-12-03,45.485,45.529,45.216,40.509998,2755700,36.177364
2013-12-04,44.869,45.149,44.79,40.279999,5513100,35.971962
2013-12-05,44.981,45.059,44.802,40.060001,2103500,35.775501
2013-12-06,45.205,45.451,45.182,40.549999,2557700,36.213081
2013-12-09,45.362,45.462,45.317,40.560001,2660800,36.222015
2013-12-10,45.272,45.35,45.194,40.43,2741000,36.105919
2013-12-11,45.294,45.306,44.858,40.099998,4804800,35.811214
2013-12-12,44.701,44.712,44.443,39.799999,3794100,35.543301
2013-12-13,44.566,44.578,44.376,39.759998,2611300,35.507572
2013-12-16,44.858,44.97,44.802,40.049999,4917900,35.766567
2013-12-17,44.757,44.757,44.544,39.900002,3148200,35.632607
2013-12-18,44.981,45.462,44.51,40.490002,4402500,36.159504
2013-12-19,45.171,45.35,45.093,40.470001,3711800,36.141644
2013-12-20,44.967,45.156,44.945,40.470001,3157800,36.332867
2013-12-23,45.39,45.546,45.323,40.869999,4007500,36.691975
2013-12-24,45.49,45.624,45.435,40.939999,1492800,36.754814
2013-12-26,45.836,45.891,45.802,41.18,2428100,36.97028
2013-12-27,46.27,46.27,46.081,41.389999,2871500,37.158813
2013-12-30,46.259,46.359,46.203,41.610001,2218000,37.356327
2013-12-31,46.459,46.649,46.404,41.68,3160100,37.41917
2014-01-02,45.914,45.914,45.535,40.98,4919500,36.790737
2014-01-03,45.747,45.802,45.579,40.990002,2613700,36.799706
2014-01-06,45.713,45.735,45.557,40.91,2922600,36.727886
2014-01-07,45.791,45.891,45.747,41.150002,2195900,36.943356
2014-01-08,45.869,45.914,45.735,41.139999,3068400,36.934376
2014-01-09,45.847,45.847,45.513,41.09,3564500,36.889488
2014-01-10,45.969,46.214,45.936,41.459999,2911100,37.221661
2014-01-13,46.003,46.092,45.713,41.110001,2572300,36.907448
2014-01-14,45.936,46.181,45.78,41.419998,2298700,37.185753
2014-01-15,46.136,46.359,46.103,41.619999,3691100,37.365311
2014-01-16,46.259,46.315,46.103,41.549999,2871900,37.302467
2014-01-17,46.248,46.326,46.092,41.450001,2209600,37.212685
2014-01-21,46.448,46.448,46.181,41.619999,2855100,37.365311
2014-01-22,46.381,46.448,46.292,41.66,2904100,37.401222
2014-01-23,46.237,46.237,45.858,41.349998,3645400,37.12291
2014-01-24,45.379,45.39,44.789,40.209999,5200000,36.099442
2014-01-27,44.811,44.855,44.321,40.02,5212800,35.928867
2014-01-28,44.822,45.045,44.789,40.419998,2944800,36.287983
2014-01-29,44.499,44.733,44.376,39.939999,3117900,35.857044
2014-01-30,44.733,44.811,44.521,40.150002,3562600,36.045574
2014-01-31,43.831,44.299,43.786,39.509998,4159900,35.471001
2014-02-03,43.964,44.02,43.129,38.75,4690100,34.788696
2014-02-04,43.43,43.63,43.318,39.150002,3388500,35.147808
2014-02-05,43.552,43.719,43.419,39.189999,3977200,35.183716
2014-02-06,44.02,44.51,44.02,39.959999,3659200,35.875008
2014-02-07,44.655,45.011,44.566,40.400002,4494500,36.270023
2014-02-10,44.878,44.878,44.733,40.220001,3818300,36.108433
2014-02-11,45.078,45.624,45.078,40.880001,3055800,36.700958
2014-02-12,45.568,45.691,45.501,40.98,3213200,36.790737
2014-02-13,45.223,45.78,45.19,41.049999,9339400,36.853573
2014-02-14,45.713,45.98,45.669,41.23,3600500,37.015171
2014-02-18,46.248,46.348,46.103,41.57,3290900,37.320415
2014-02-19,46.181,46.393,45.947,41.25,3287500,37.033131
2014-02-20,45.891,46.181,45.813,41.400002,2497100,37.167793
2014-02-21,46.292,46.471,46.225,41.5,2395000,37.257576
2014-02-24,46.415,46.849,46.359,41.849998,4067200,37.571796
2014-02-25,46.66,46.771,46.437,41.77,2448400,37.499973
2014-02-26,46.471,46.493,46.237,41.639999,2406000,37.383259
2014-02-27,46.281,46.571,46.181,41.810001,2437800,37.535881
2014-02-28,46.66,46.86,46.471,41.860001,2975600,37.580772
2014-03-03,45.869,45.958,45.535,41.009998,4448300,36.817665
2014-03-04,46.537,46.615,46.471,41.82,3837000,37.544861
2014-03-05,46.493,46.582,46.415,41.73,2607300,37.464058
2014-03-06,47.005,47.117,46.938,42.200001,1679100,37.886021
2014-03-07,46.95,46.95,46.537,41.98,2783700,37.688507
2014-03-10,46.437,46.482,46.17,41.700001,2519800,37.43713
2014-03-11,46.393,46.526,46.081,41.41,3545000,37.176777
2014-03-12,45.724,45.992,45.591,41.23,2744300,37.015171
2014-03-13,46.003,46.047,44.989,40.5,3214000,36.359802
2014-03-14,44.878,45.19,44.833,40.400002,3779100,36.270023
2014-03-17,45.368,45.624,45.334,40.889999,2565900,36.709934
2014-03-18,45.602,45.914,45.568,41.150002,3984600,36.943356
2014-03-19,45.78,45.813,44.978,40.639999,3662300,36.485481
2014-03-20,44.844,45.167,44.744,40.48,3439400,36.341846
2014-03-21,45.323,45.435,44.945,40.41,3039700,36.278996
2014-03-24,45.323,45.334,44.844,40.48,3915700,36.341846
2014-03-25,44.534,44.733,44.369,40.509998,3100700,36.758331
2014-03-26,44.975,45.019,44.656,40.52,4167800,36.76741
2014-03-27,44.876,44.986,44.766,40.75,3578600,36.976116
2014-03-28,45.251,45.372,45.196,41.040001,2386900,37.239243
2014-03-31,45.614,45.669,45.449,41.27,6154800,37.447948
2014-04-01,45.714,45.813,45.669,41.57,7648200,37.720169
2014-04-02,45.802,45.901,45.736,41.639999,3399800,37.783688
2014-04-03,45.857,45.868,45.625,41.5,4195800,37.656647
2014-04-04,45.956,46.022,45.559,41.389999,3420900,37.556839
2014-04-07,45.592,45.614,45.306,41.200001,2687300,37.384434
2014-04-08,45.218,45.46,45.185,41.169998,2752400,37.357216
2014-04-09,45.736,46.011,45.57,41.740002,2668600,37.874428
2014-04-10,45.747,45.824,45.163,40.990002,2923800,37.193886
2014-04-11,44.92,45.24,44.909,40.759998,2953400,36.985184
2014-04-14,45.118,45.24,44.953,40.990002,4446200,37.193886
2014-04-15,45.063,45.118,44.501,40.790001,4349000,37.012409
2014-04-16,45.372,45.548,45.207,41.330002,2406100,37.502392
2014-04-17,45.592,45.813,45.482,41.48,3289300,37.638504
2014-04-21,45.813,45.824,45.658,41.549999,2740400,37.702023
2014-04-22,45.912,46.033,45.89,41.720001,1607400,37.856281
2014-04-23,45.934,45.945,45.791,41.610001,2762600,37.756462
2014-04-24,45.846,45.901,45.559,41.599998,11458700,37.747387
2014-04-25,45.769,45.769,45.493,41.400002,6941800,37.565918
2014-04-28,45.791,45.868,45.449,41.52,4456200,37.674793
2014-04-29,45.934,46.132,45.934,41.790001,3115400,37.9198
2014-04-30,46.044,46.243,45.967,41.919998,6180200,38.03775
2014-05-01,46.485,46.485,46.198,42.060001,3738800,38.164783
2014-05-02,46.265,46.386,46.143,42,4478900,38.110344
2014-05-05,46.132,46.254,45.857,41.950001,3945900,38.064976
2014-05-06,46.243,46.287,46.11,41.889999,2362600,38.010529
2014-05-07,46.132,46.232,45.945,41.93,3857600,38.046833
2014-05-08,46.254,46.419,46.132,41.919998,2218300,38.03775
2014-05-09,46.121,46.21,45.978,41.860001,2356900,37.983311
2014-05-12,46.353,46.485,46.309,42.18,4526600,38.273678
2014-05-13,46.507,46.562,46.43,42.240002,2214200,38.328125
2014-05-14,46.562,46.617,46.43,42.18,1857800,38.273678
2014-05-15,46.375,46.419,46.11,41.990002,2453500,38.101269
2014-05-16,46.298,46.364,46.187,42.060001,2251700,38.164783
2014-05-19,46.121,46.32,46.11,41.990002,1741000,38.101269
2014-05-20,46.121,46.143,45.868,41.709999,3152400,37.847206
2014-05-21,46.165,46.364,46.121,42.049999,3071400,38.155716
2014-05-22,46.397,46.485,46.353,42.150002,1934300,38.246456
2014-05-23,46.419,46.606,46.408,42.25,1349000,38.337193
2014-05-27,46.849,46.871,46.683,42.509998,2434500,38.573112
2014-05-28,46.727,46.783,46.639,42.380001,2137800,38.455158
2014-05-29,46.926,47.014,46.838,42.66,2265000,38.709221
2014-05-30,46.948,47.025,46.893,42.66,3623200,38.709221
